direction,source,target,prediction,exact_match,source_length,target_length
arabic_to_arabizi,مبروك,mabruuk,mbarwik,False,5,7
arabic_to_arabizi,اتبهدل,2itbahdal,2itbahdal,True,6,9
arabic_to_arabizi,يتعترس,yit3atras,yit3atras,True,6,9
arabizi_to_arabic,2indam,اندم,اندم,True,6,4
arabizi_to_arabic,yit7eewan,يتحيون,يتحونة,False,9,6
arabic_to_arabizi,قالت خذوا,qaalat khudu,qaalit khadhawa,False,9,12
arabic_to_arabizi,دراما,draama,daraama,False,5,6
arabic_to_arabizi,تأمر,t2ammar,t2ammar,True,4,7
arabizi_to_arabic,dafyaan,دفيان,دفيان,True,7,5
arabic_to_arabizi,مخبص,mkhabbis,mkhabbis,True,4,8
arabizi_to_arabic,sanaadil,صنادل,سنادل,False,8,5
arabic_to_arabizi,ينفصل,yinfisil,yinfisil,True,5,8
arabic_to_arabizi,خزوة,khazwe,khooze,False,4,6
arabic_to_arabizi,يذل,yzill,ydill,False,3,5
arabizi_to_arabic,yaa ma7aasin 2issudaf,يا محاسن الصدف,أيام حصفى الدنسيا,False,21,14
arabic_to_arabizi,يحم,y7imm,y7imm,True,3,5
arabic_to_arabizi,أخذ مجده,2akhad maddo,2akhd midhd,False,8,12
arabizi_to_arabic,7urdjaaye,حرجاية,حرجاية,True,9,6
arabic_to_arabizi,يا قوم,yaa qawm,yaa qum,False,6,8
arabizi_to_arabic,ka3kooz,كعكوز,كعكوز,True,7,5
arabizi_to_arabic,mu3aaqab,معاقب,معاقب,True,8,5
arabizi_to_arabic,2ithaffat,اتهفت,اتهفت,True,9,5
arabizi_to_arabic,2itsaqqaf,اتثقف,اتسقف,False,9,5
arabizi_to_arabic,fantaziyye,فنتزية,فنتزية,True,10,6
arabizi_to_arabic,yilkham,يلخم,يلخم,True,7,4
arabic_to_arabizi,استدسم,2istadsim,2istadsim,True,6,9
arabizi_to_arabic,ghuraz,غرز,غرز,True,6,3
arabizi_to_arabic,damiiro naayim,ضميره نايم,دمير نامي,False,14,10
arabic_to_arabizi,جلدة,jalde,jalde,True,4,5
arabic_to_arabizi,طير,tayyir,tayyir,True,3,6
arabic_to_arabizi,برص,burus,baras,False,3,5
arabic_to_arabizi,عافي,3aafi,3aafi,True,4,5
arabic_to_arabizi,خنم,khannam,khannam,True,3,7
arabizi_to_arabic,2ifsil,افصل,افسل,False,6,4
arabizi_to_arabic,7ashad,حشد,حشد,True,6,3
arabic_to_arabizi,عزقني,3azakni,3azqkani,False,5,7
arabic_to_arabizi,نوح,nawwa7,nawwi7,False,3,6
arabic_to_arabizi,مستوطنة,mustawtane,mustawtane,True,7,10
arabizi_to_arabic,hidaaye,هداية,هداية,True,7,5
arabic_to_arabizi,ترشق,trashshaq,trashshaq,True,4,9
arabizi_to_arabic,2ista3jil,استعجل,استعجل,True,9,6
arabic_to_arabizi,ابلق,2ibluq,2iblaq,False,4,6
arabic_to_arabizi,يتحمض,yit7ammad,yit7addam,False,5,9
arabic_to_arabizi,اعبك,2i3bitsh,2i3bik,False,4,8
arabic_to_arabizi,طيارة,tayyaara,tiyaara,False,5,8
arabic_to_arabizi,متورط,mitwarrit,mitwarrit,True,5,9
arabic_to_arabizi,يندعك,yinda3ik,yindi3ik,False,5,8
arabic_to_arabizi,غرز,gharriz,gharraz,False,3,7
arabic_to_arabizi,يضرط,ydarrit,ydarrit,True,4,7
arabizi_to_arabic,yifta7,يفتح,يفتح,True,6,4
arabic_to_arabizi,حشد,7ashd,7ashshad,False,3,5
arabic_to_arabizi,تهليل,tahliil,tahliil,True,5,7
arabic_to_arabizi,خطاب كراهية,khitaab karaahiyye,khataabit rakhaye,False,11,18
arabizi_to_arabic,2uslub,اصلب,اسلب,False,6,4
arabizi_to_arabic,yinzur,ينظر,ينزر,False,6,4
arabizi_to_arabic,7arrash,حرش,حرش,True,7,3
arabizi_to_arabic,marda7,مردح,مردح,True,6,4
arabic_to_arabizi,يستمر,yistimirr,yistamirr,False,5,9
arabic_to_arabizi,تجسس,tajassus,tjassas,False,4,8
arabizi_to_arabic,2ifqid,افقد,افقد,True,6,4
arabic_to_arabizi,لطف,lutuf,lattif,False,3,5
arabic_to_arabizi,قطوسة,qattuuse,qatwase,False,5,8
arabizi_to_arabic,yi3mar,يعمر,يعمر,True,6,4
arabic_to_arabizi,يقتنع,yiqtini3,yiqtini3,True,5,8
arabizi_to_arabic,2alf mabruuk,ألف مبروك,ألف مركوب,False,12,9
arabizi_to_arabic,jildit raaso khmiile,جلدة راسه خميلة,جلدة راسه مه خيلة,False,20,15
arabic_to_arabizi,يقد,yqkgidd,yqidd,False,3,7
arabic_to_arabizi,استغيب,2istaghiib,2istaghyib,False,6,10
arabic_to_arabizi,يفيع,yfayyi3,yfii3,False,4,7
arabic_to_arabizi,مقهور,maqhuur,maqhuur,True,5,7
arabic_to_arabizi,نحف,nu7uf,na77if,False,3,5
arabizi_to_arabic,wiq3at braaso,وقعت براسه,وقعت براسه,True,13,10
arabic_to_arabizi,مدنقر,mdanqir,mdanqir,True,5,7
arabic_to_arabizi,مقري,maqri,mqarri,False,4,5
arabizi_to_arabic,tfa3kash,تفعكش,تفعكش,True,8,5
arabizi_to_arabic,2itbaklash,اتبكلش,اتبكلش,True,10,6
arabizi_to_arabic,zatmiyye,زطمية,زطمية,True,8,5
arabic_to_arabizi,برقع,barqi3,barqa3,False,4,6
arabizi_to_arabic,kiil,كيل,كيل,True,4,3
arabizi_to_arabic,sa77atlo,صحتله,سحتله,False,8,5
arabizi_to_arabic,hadam,هدم,هدم,True,5,3
arabic_to_arabizi,ينتخب,yintikhib,yintikhib,True,5,9
arabic_to_arabizi,شرخ,sharkh,sharrakh,False,3,6
arabizi_to_arabic,beet malyaan,بيت مليان,بيت ملين,False,12,9
arabizi_to_arabic,yshattib,يشطب,يشطب,True,8,4
arabic_to_arabizi,بيسوى,byiswa,baysuu,False,5,6
arabizi_to_arabic,2ummiyye,أمية,أمية,True,8,4
arabic_to_arabizi,طفر,tafar,taffir,False,3,5
arabic_to_arabizi,امسخ,2imsakh,2imsakh,True,4,7
arabizi_to_arabic,noo3,نوع,نوع,True,4,3
arabic_to_arabizi,ألغى,2algha,2algha,True,4,6
arabic_to_arabizi,جاحد,jaa7id,jaa7id,True,4,6
arabic_to_arabizi,مشقرم,mshaqkram,mshaqkrim,False,5,9
arabizi_to_arabic,7ilal,حلل,حل,False,5,3
arabic_to_arabizi,طوبر,ytoobir,toobar,False,4,7
arabizi_to_arabic,ywaaji,يواجي,يواجي,True,6,5
arabizi_to_arabic,mulaazim,ملازم,ملازم,True,8,5
arabizi_to_arabic,jaraade,جرادة,جرادة,True,7,5
arabizi_to_arabic,t3abbad,تعبد,تعبد,True,7,4
arabic_to_arabizi,اتمقلس,2itma2las,2itmaqlas,False,6,9
arabizi_to_arabic,qatir,قطر,قطر,True,5,3
arabizi_to_arabic,baali,بالي,بالي,True,5,4
arabic_to_arabizi,مسفح,msaffi7,msaffi7,True,4,7
arabizi_to_arabic,ysannif,يصنف,يسنف,False,7,4
arabic_to_arabizi,طناجر,tanaajir,tanaajir,True,5,8
arabizi_to_arabic,2in3ar,انعر,انعر,True,6,4
arabizi_to_arabic,qashshi3,قشع,قشع,True,8,3
arabic_to_arabizi,اتمالح,2itmaala7,2itmaala7,True,6,9
arabizi_to_arabic,wil7abil jarraar,والحبل جرار,ولحب رجل,False,16,11
arabic_to_arabizi,شقيقة,shaqiiqa,shaqiiqa,True,5,8
arabic_to_arabizi,ضرط,darat,darrit,False,3,5
arabic_to_arabizi,ينجح,yinja7,yinja77,False,4,6
arabic_to_arabizi,ازرع,2izra3,2izra3,True,4,6
arabic_to_arabizi,يسنسل,ysansil,ysansil,True,5,7
arabic_to_arabizi,احلب,2i7lib,2i7lib,True,4,6
arabic_to_arabizi,اقرف,2iqraf,2uqruf,False,4,6
arabic_to_arabizi,غلب,ghalab,ghallab,False,3,6
arabizi_to_arabic,taniib,طنيب,تنيب,False,6,4
arabic_to_arabizi,قندرجي,qkundarji,qandiriij,False,6,9
arabizi_to_arabic,y3uud,يعود,يعود,True,5,4
arabic_to_arabizi,صاية,saaye,saaye,True,4,5
arabic_to_arabizi,يتجاور,yitjaawar,yitjaawar,True,6,9
arabizi_to_arabic,yinitzi3,ينطزع,ينزطع,False,8,5
arabizi_to_arabic,2itkhandaq,اتخندق,اتخندق,True,10,6
arabizi_to_arabic,suuq,سوق,سوق,True,4,3
arabic_to_arabizi,رباني,rabbaani,rabaani,False,5,8
arabic_to_arabizi,يقعش,yiqk3ash,yqa33ish,False,4,8
arabizi_to_arabic,suff,صف,صف,True,4,2
arabic_to_arabizi,مخباط,mukhbaat,mukhbaat,True,5,8
arabizi_to_arabic,yqaffi,يقفي,يقفي,True,6,4
arabizi_to_arabic,ziraa3it qawqa3a,زراعة قوقعة,زرعة عقواة,False,16,11
arabic_to_arabizi,فرائض,faraa2id,faraa2id,True,5,8
arabizi_to_arabic,min,من,من,True,3,2
arabic_to_arabizi,ستر,sattar,sattir,False,3,6
arabic_to_arabizi,مكر,makir,makkar,False,3,5
arabic_to_arabizi,ملتوت,maltuut,maltuut,True,5,7
arabic_to_arabizi,يتوعد,yitwa33ad,yitwa33ad,True,5,9
arabizi_to_arabic,far3i,فرعي,فرعي,True,5,4
arabic_to_arabizi,تقليدي,taqliidi,taqliid,False,6,8
arabizi_to_arabic,laziiz,لذيذ,لظيز,False,6,4
arabic_to_arabizi,نقر,naqqar,naqqir,False,3,6
arabic_to_arabizi,إيش معنى,2ish ma3na,2iish ma3na,False,8,10
arabizi_to_arabic,2akam,أكم,أكم,True,5,3
arabizi_to_arabic,2arbaa7,أرباح,أرباح,True,7,5
arabizi_to_arabic,qashshar,قشر,قشر,True,8,3
arabic_to_arabizi,شطوط,shatwat,shatwit,False,4,7
arabic_to_arabizi,وزع,wazzi3,wazza3,False,3,6
arabizi_to_arabic,takhallus,تخلص,تخلص,True,9,4
arabic_to_arabizi,وسايخي,wasaaykhi,sawaayikh,False,6,9
arabizi_to_arabic,nafar,نفر,نفر,True,5,3
arabic_to_arabizi,متناقض,mutanaaqid,mitnaaqid,False,6,10
arabic_to_arabizi,مقادح,maqaadi7,maqaadi7,True,5,8
arabizi_to_arabic,taftafe,تفتفة,طفطفة,False,7,5
arabic_to_arabizi,حلاقة,7laaqa,7alaaqa,False,5,6
arabizi_to_arabic,2intafad,انتفض,انتفض,True,8,5
arabic_to_arabizi,ضحكة,du7ke,da7ke,False,4,5
arabizi_to_arabic,yaa haadi,يا هادي,يا هدي,False,9,7
arabic_to_arabizi,براني,baraani,baraani,True,5,7
arabizi_to_arabic,nazziz,نزز,نز,False,6,3
arabic_to_arabizi,يتطوح,yittawwa7,yitwatta7,False,5,9
arabic_to_arabizi,يطوب,ytawwib,ytawwib,True,4,7
arabizi_to_arabic,yit7arwad,يتحرود,يتحروض,False,9,6
arabic_to_arabizi,بادل,baadil,baadil,True,4,6
arabic_to_arabizi,بضلة,budalle,badale,False,4,7
arabizi_to_arabic,kruume,كرومة,كرومة,True,6,5
arabizi_to_arabic,tsakhkhat,تسخط,تسخط,True,9,4
arabic_to_arabizi,فوق روسهم,fooq ruushum,fooq rasomo,False,9,12
arabizi_to_arabic,2istihtaar,استهتار,استهار,False,10,7
arabizi_to_arabic,sayyij,سيج,سيج,True,6,3
arabizi_to_arabic,yintirim,ينطرم,ينطرم,True,8,5
arabizi_to_arabic,ykabbib,يكبب,يكبب,True,7,4
arabizi_to_arabic,dalbi7,دلبح,دلبح,True,6,4
arabizi_to_arabic,qattib,قتب,قطب,False,6,3
arabic_to_arabizi,انفزع,2infizi3,2infizi3,True,5,8
arabizi_to_arabic,wijih 2ilimkhadde,وجه المخدة,وجهه الخدمة,False,17,10
arabizi_to_arabic,7amaame,حمامة,حمامة,True,7,5
arabic_to_arabizi,مفقسة,mafqase,mfaqase,False,5,7
arabic_to_arabizi,مطمط,matmat,mtammit,False,4,6
arabizi_to_arabic,shakshake,شكشكة,شكشة,False,9,5
arabic_to_arabizi,يلهث,yilhath,ylahhith,False,4,7
arabic_to_arabizi,نقف,naqqaf,naqqif,False,3,6
arabic_to_arabizi,معوذتين,mu3awwidhatiin,ma3tuuziin,False,7,14
arabic_to_arabizi,لوزة,looze,looze,True,4,5
arabizi_to_arabic,ybasmil,يبسمل,يبصمل,False,7,5
arabic_to_arabizi,مجرى المي,majra 2ilmayy,majra 2ilmayy,True,9,13
arabizi_to_arabic,sanaame,سنامة,سنامة,True,7,5
arabizi_to_arabic,salta7a,صلطحة,سلطحة,False,7,5
arabic_to_arabizi,مبارزة,mubaaraze,mbaaraze,False,6,9
arabic_to_arabizi,خراب,kharraab,kharraab,True,4,8
arabizi_to_arabic,mazaabil,مزابل,مزابل,True,8,5
arabic_to_arabizi,أخذ,2akhd,2akhad,False,3,5
arabic_to_arabizi,صيبعة,seeba3a,siiba3a,False,5,7
arabic_to_arabizi,قرقوم,qarquumkarkuum,qarquum,False,5,14
arabizi_to_arabic,mnawwil,منول,منول,True,7,4
arabizi_to_arabic,yunkhur,ينخر,ينخر,True,7,4
arabizi_to_arabic,m3ammir,معمر,معمر,True,7,4
arabic_to_arabizi,استشهادي,2istishhaadi,2istishhhaadi,False,8,12
arabizi_to_arabic,tfatta7,تفتح,تفتح,True,7,4
arabic_to_arabizi,مداقشة,mdaaqashe,mdaaqashe,True,6,9
arabizi_to_arabic,muus,موس,موس,True,4,3
arabizi_to_arabic,tisaa3,تساع,تساع,True,6,4
arabizi_to_arabic,twaazan,توازن,توازن,True,7,5
arabic_to_arabizi,قراطيف,qaraatiif,qaraatiif,True,6,9
arabic_to_arabizi,بقدونسية,baqduunsiyye,baqduuniyye,False,8,12
arabizi_to_arabic,2itshaawar,اتشاور,اتشاور,True,10,6
arabizi_to_arabic,khaddar,خدر,خدر,True,7,3
arabizi_to_arabic,ghassa,غصة,غصى,False,6,3
arabic_to_arabizi,بتحوص وبتلوص,bit7uus wubitluus,bta7suus wulabit,False,12,17
arabic_to_arabizi,نقب,naqab,naqqab,False,3,5
arabizi_to_arabic,taayish,طايش,طايش,True,7,4
arabizi_to_arabic,yi7taar,يحتار,يحتار,True,7,5
arabic_to_arabizi,يرتكب,yirtikib,yirtikib,True,5,8
arabizi_to_arabic,2ittaffal,اتطفل,اتطفل,True,9,5
arabic_to_arabizi,طيون,tayyuun,taywin,False,4,7
arabizi_to_arabic,mrakhrikh,مرخرخ,مرخرخ,True,9,5
arabizi_to_arabic,mqayyad,مقيد,مقيد,True,7,4
arabizi_to_arabic,2a7sa,أحصى,أحسى,False,5,4
arabic_to_arabizi,لولا,loola,lawaal,False,4,5
arabic_to_arabizi,ممورق,2immooraqk,moomariqk,False,5,10
arabizi_to_arabic,y7arriq,يحرق,يحرق,True,7,4
arabic_to_arabizi,حمش,7amash,7ammish,False,3,6
arabic_to_arabizi,مخطط,mukhattat,mkhattit,False,4,9
arabizi_to_arabic,mukhkho byuuzin balad,مخه بيوزن بلد,مخه بيزون بلد,False,21,13
arabic_to_arabizi,اندبش,2indibish,2indabash,False,5,9
arabic_to_arabizi,تستر,tsattar,tsattar,True,4,7
arabizi_to_arabic,trabba3,تربع,تربع,True,7,4
arabizi_to_arabic,kattaf,كتف,كتف,True,6,3
arabic_to_arabizi,ياكل,yaakul,yaakil,False,4,6
arabizi_to_arabic,taal,طال,طال,True,4,3
arabic_to_arabizi,كرسي,kursi,karsi,False,4,5
arabizi_to_arabic,malik 2ilghaabe,ملك الغابة,مليك الغبة,False,15,10
arabic_to_arabizi,انضبط,2indabat,2indabat,True,5,8
arabic_to_arabizi,القى,2ilqa,2ilqa,True,4,5
arabic_to_arabizi,نخرب,nakhrab,nakhrab,True,4,7
arabizi_to_arabic,mooje,موجة,موجة,True,5,4
arabizi_to_arabic,yiddaawa,يتداوى,يتداوى,True,8,6
arabizi_to_arabic,zalaazil,زلازل,زلازل,True,8,5
arabizi_to_arabic,makar,مكر,مكر,True,5,3
arabizi_to_arabic,2assil,أصل,أسل,False,6,3
arabic_to_arabizi,ندي,naddi,naddi,True,3,5
arabic_to_arabizi,تالف,taalif,taalif,True,4,6
arabizi_to_arabic,fazii3,فظيع,فزيع,False,6,4
arabizi_to_arabic,fazlake,فزلكة,فزلكة,True,7,5
arabizi_to_arabic,jsuura,جسورة,سجورة,False,6,5
arabic_to_arabizi,اتدلع,2iddala3,2iddalla3,False,5,8
arabizi_to_arabic,2istafti7,استفتح,استفتح,True,9,6
arabizi_to_arabic,ydall,يظل,يدل,False,5,3
arabic_to_arabizi,تزهمر,tzahmar,tzahmar,True,5,7
arabic_to_arabizi,ضلع,dili3,dalli3,False,3,5
arabic_to_arabizi,مشهد,mashhad,mshahhid,False,4,7
arabic_to_arabizi,ناقض,naaqad,naaqid,False,4,6
arabic_to_arabizi,قاروط,qaaruut,qaaruut,True,5,7
arabizi_to_arabic,takhtakh,تختخ,تختخ,True,8,4
arabic_to_arabizi,بحتية,ba7tiyye,ba7tiyye,True,5,8
arabic_to_arabizi,دربل,darbal,darbil,False,4,6
arabic_to_arabizi,اتفنتز,2itfantaz,2itfantaz,True,6,9
arabizi_to_arabic,3atbin,عطبن,عطبن,True,6,4
arabizi_to_arabic,yighzil,يغزل,يغزل,True,7,4
arabizi_to_arabic,7iyal,حيل,حيل,True,5,3
arabizi_to_arabic,karhib,كرهب,كرهب,True,6,4
arabic_to_arabizi,طوف,tawwif,toof,False,3,6
arabic_to_arabizi,لبنية,labaniyye,labniyye,False,5,9
arabizi_to_arabic,yinjarr,ينجر,ينجر,True,7,4
arabizi_to_arabic,mish mithanni bluqmito,مش متهني بلقمته,مش مثل بثقهنه,False,22,15
arabizi_to_arabic,twassaf,توصف,توصف,True,7,4
arabizi_to_arabic,ylabbis,يلبس,يلبس,True,7,4
arabizi_to_arabic,nawwil,نول,نول,True,6,3
arabizi_to_arabic,qudaama,قدامى,قدام,False,7,5
arabizi_to_arabic,yista2jir,يستأجر,يستأجر,True,9,6
arabizi_to_arabic,zunuub,ذنوب,زنوب,False,6,4
arabic_to_arabizi,يغسل,yghassil,yghassil,True,4,8
arabizi_to_arabic,2iqraar,إقرار,اقرار,False,7,5
arabizi_to_arabic,qabbiyye,قبية,قبية,True,8,4
arabizi_to_arabic,wakbir,وكبر,وكبر,True,6,4
arabizi_to_arabic,mbayyin,مبين,مبين,True,7,4
arabic_to_arabizi,مخصي,makhsi,mkhassi,False,4,6
arabizi_to_arabic,3ayyish,عيش,عيش,True,7,3
arabizi_to_arabic,taqabbul,تقبل,تقبل,True,8,4
arabizi_to_arabic,byiswa,بيسوى,يبسو,False,6,5
arabic_to_arabizi,مقبع,mqabbi3,mqabbi3,True,4,7
arabic_to_arabizi,يجوف,yjawwif,yjawwif,True,4,7
arabic_to_arabizi,عدل,3idil,3addil,False,3,5
arabizi_to_arabic,yitqkandar,يتقندر,يتقندر,True,10,6
arabizi_to_arabic,yistatli3,يستطلع,يستطلع,True,9,6
arabic_to_arabizi,اخطر,2ikhtur,2ikhtar,False,4,7
arabizi_to_arabic,yitjarram,يتجرم,يتجرم,True,9,5
arabizi_to_arabic,ydayyif,يضيف,يديف,False,7,4
arabizi_to_arabic,basbis,بسبس,بصبص,False,6,4
arabizi_to_arabic,7aamid,حامض,حامض,True,6,4
arabic_to_arabizi,هوامش,hawaamish,hawaamish,True,5,9
arabizi_to_arabic,qarquu3akarkuu3a,قرقوعة,قرقوعة,True,16,6
arabic_to_arabizi,غص,ghuss,ghass,False,2,5
arabizi_to_arabic,ytashshish,يطشش,يطشش,True,10,4
arabizi_to_arabic,la77an,لحن,لحن,True,6,3
arabic_to_arabizi,مسحول,msa7wil,mas7uul,False,5,7
arabizi_to_arabic,lsaan,لسان,لسان,True,5,4
arabic_to_arabizi,مسيحي,masii7i,msayyi7,False,5,7
arabic_to_arabizi,قيشة,qiishe,qiishe,True,4,6
arabizi_to_arabic,3ilmaani,علماني,علماني,True,8,6
arabizi_to_arabic,tkharbash,تخربش,تخربش,True,9,5
arabic_to_arabizi,فجأة,faj2a,fajja2a,False,4,5
arabic_to_arabizi,يتأهل,yit2ahhal,yit2ahhal,True,5,9
arabic_to_arabizi,يورب,yuurib,ywarrib,False,4,6
arabic_to_arabizi,يا دوب,yaa doob,yaa dabu,False,6,8
arabic_to_arabizi,اتفكر,2itfakkar,2itfakkar,True,5,9
arabizi_to_arabic,tashriib,تشريب,تشريب,True,8,5
arabizi_to_arabic,washa,وشى,وشى,True,5,3
arabizi_to_arabic,2ijtiliq,اجتلق,اجتلق,True,8,5
arabic_to_arabizi,خنصر,khansir,khansar,False,4,7
arabizi_to_arabic,m2akhkhir,مؤخر,مؤخر,True,9,4
arabizi_to_arabic,tushsh,طش,طش,True,6,2
arabizi_to_arabic,dall,ظل,دل,False,4,2
arabizi_to_arabic,matruus,متروس,مطروس,False,7,5
arabic_to_arabizi,بالحبلة طهر مقيلط,bil7abale tahhar mqeelit,baal7al bittuqq 2ilmare,False,17,24
arabizi_to_arabic,2istakhiir,استخير,استخير,True,10,6
arabic_to_arabizi,يتوافق,yitwaafaq,yitwaafaq,True,6,9
arabizi_to_arabic,yinmadd,ينمد,ينمد,True,7,4
arabizi_to_arabic,2asraf,أسرف,أسرف,True,6,4
arabic_to_arabizi,سحاب,sa77aab,sa77aab,True,4,7
arabic_to_arabizi,وجهه مثل الصرماية,wijho mitil 2issurmaaye,wijho mitil 2issurmaa,False,17,23
arabizi_to_arabic,taar,طار,طار,True,4,3
arabizi_to_arabic,yqkannib,يقنب,يقنب,True,8,4
arabic_to_arabizi,حوبك,7oobik,7oobak,False,4,6
arabic_to_arabizi,ورش,warash,warrish,False,3,6
arabizi_to_arabic,ysii7,يصيح,يصيح,True,5,4
arabizi_to_arabic,stuur,سطور,سطور,True,5,4
arabizi_to_arabic,mu7tasham,محتشم,محتشم,True,9,5
arabizi_to_arabic,baaqi,باقي,باقي,True,5,4
arabizi_to_arabic,tshanni3,كنع,تشنع,False,8,3
arabic_to_arabizi,ساحة,saa7a,saa7a,True,4,5
arabic_to_arabizi,يروي,yirwi,yrawwi,False,4,5
arabizi_to_arabic,ma7zuur,محظور,محزور,False,7,5
arabizi_to_arabic,za7liq,زحلق,زحلق,True,6,4
arabizi_to_arabic,bakha3,بخع,بخع,True,6,3
arabic_to_arabizi,هيل,hiil,hiil,True,3,4
arabic_to_arabizi,علاج,3ilaaj,3alaaj,False,4,6
arabic_to_arabizi,استفحل,2istaf7il,2istaf7il,True,6,9
arabic_to_arabizi,مرمرة العيشة,marmarit 2il3iishe,marmit 2il3ishshiye,False,12,18
arabic_to_arabizi,لازم,laazim,laazim,True,4,6
arabic_to_arabizi,مير,miir,mayyir,False,3,4
arabic_to_arabizi,كرس,karras,karris,False,3,6
arabic_to_arabizi,يا داخل بين البصلة وقشرتها مابينوبك غير ريحتها,yaa daakhil been 2ilbasale wuqishritha maa binuubak gheer rii7itha,yaa daakhaal bira min wushaak bilara7at laa biiiqiir thak,False,46,66
arabizi_to_arabic,durra,ضر,درة,False,5,2
arabizi_to_arabic,faat7a,فاتحة,فاتح,False,6,5
arabic_to_arabizi,حزم,7izam,7azzim,False,3,5
arabizi_to_arabic,bakka,بكى,بكى,True,5,3
arabic_to_arabizi,غماية,ghummaaye,ghamaaye,False,5,9
arabizi_to_arabic,zalat,زلط,زلط,True,5,3
arabic_to_arabizi,سحاسيل,sa7aasiil,sa7aasiil,True,6,9
arabizi_to_arabic,7ukkaam,حكام,حكام,True,7,4
arabizi_to_arabic,wafi,وفي,وفي,True,4,3
arabic_to_arabizi,كهين,kahiin,kahiin,True,4,6
arabizi_to_arabic,mlakhbat,ملخبط,ملخبط,True,8,5
arabic_to_arabizi,أبعد,2ab3ad,2ab3ad,True,4,6
arabic_to_arabizi,روع,yrawwi3,rawwi3,False,3,7
arabizi_to_arabic,2it7arwaq,اتحروق,اتحروق,True,9,6
arabizi_to_arabic,yishfi ghaliil,يشفي غليل,يشفي غليل,True,14,9
arabizi_to_arabic,2itkaalab,اتكالب,اتكابل,False,9,6
arabic_to_arabizi,عسر,3isir,3assar,False,3,5
arabizi_to_arabic,tfarraj,تفرج,تفرج,True,7,4
arabic_to_arabizi,يلزم,ylazzim,ylazzim,True,4,7
arabic_to_arabizi,دقق,daqqaq,daqqaq,True,3,6
arabizi_to_arabic,ysabbi7,يصبح,يسبح,False,7,4
arabic_to_arabizi,مواسير,mawaasiir,mawaasiir,True,6,9
arabic_to_arabizi,يتلكش,yitlakkash,yitlakkash,True,5,10
arabic_to_arabizi,يرطرط,yratrit,yratrit,True,5,7
arabizi_to_arabic,3aasis,عاصص,عاصص,True,6,4
arabizi_to_arabic,yitfash,يطفش,يطفش,True,7,4
arabic_to_arabizi,لاوق,laawiq,laawiq,True,4,6
arabic_to_arabizi,تجول,tajawwul,tjawwal,False,4,8
arabic_to_arabizi,عالحفة,3al 7iffe,3ala7afe,False,6,9
arabizi_to_arabic,2ibin 3aalam wunaas,ابن عالم وناس,ابن عالم وسان,False,19,13
arabic_to_arabizi,يكرع,ykarri3,ykarri3,True,4,7
arabizi_to_arabic,ynawwil,ينول,ينول,True,7,4
arabizi_to_arabic,yishbi7,يشبح,يشبح,True,7,4
arabizi_to_arabic,rguba,رقبة,رقبة,True,5,4
arabic_to_arabizi,خبص,khabbis,khabbas,False,3,7
arabizi_to_arabic,hirish,هرش,هرش,True,6,3
arabizi_to_arabic,7abil 2ilwariid,حبل الوريد,حبل الويدر,False,15,10
arabizi_to_arabic,2inifrim,انفرم,انفرم,True,8,5
