source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
أصفر,2asfar,2asfar,True,4,6,0-9,0-9,arabic_stripped
مخنم,mkhannim,mkhannim,True,4,8,0-9,0-9,arabic_stripped
عزابي,3izzaabi,za3aabi,False,5,8,0-9,0-9,arabic_stripped
بكم,bukum,bakkim,False,3,5,0-9,0-9,arabic_stripped
خي,khayy,khiyy,False,2,5,0-9,0-9,arabic_stripped
حابى,7aaba,7aaba,True,4,5,0-9,0-9,arabic_stripped
همط,hammit,hammit,True,3,6,0-9,0-9,arabic_stripped
يدكن,ydakkin,ydakkin,True,4,7,0-9,0-9,arabic_stripped
اكنز,2uknuz,2iknuz,False,4,6,0-9,0-9,arabic_stripped
أجاز,2ajaaz,2ajaaz,True,4,6,0-9,0-9,arabic_stripped
مدرك,midrik,mdarrik,False,4,6,0-9,0-9,arabic_stripped
بسوم,bsuum,baswam,False,4,5,0-9,0-9,arabic_stripped
تشردق,tshardaq,tshardaq,True,5,8,0-9,0-9,arabic_stripped
فقسة,faqse,faqse,True,4,5,0-9,0-9,arabic_stripped
زايح,zaayi7,zaayi7,True,4,6,0-9,0-9,arabic_stripped
إملاء,2imlaa2,2imlaa2,True,5,7,0-9,0-9,arabic_stripped
سلطن,saltin,saltan,False,4,6,0-9,0-9,arabic_stripped
بطن,batin,battin,False,3,5,0-9,0-9,arabic_stripped
يتخزن,yitkhazzan,yitkhazzan,True,5,10,0-9,10-19,arabic_stripped
خسر,khassar,khassar,True,3,7,0-9,0-9,arabic_stripped
جمود,jumuud,jmuud,False,4,6,0-9,0-9,arabic_stripped
اتخرشم,2itkharsham,2itkharsham,True,6,11,0-9,10-19,arabic_stripped
يسلي,ysalli,yisli,False,4,6,0-9,0-9,arabic_stripped
اتصافى,2itsaafa,2itsaafa,True,6,8,0-9,0-9,arabic_stripped
أسطورة,2ustuura,2ustuura,True,6,8,0-9,0-9,arabic_stripped
الحس,2il7as,2il7as,True,4,6,0-9,0-9,arabic_stripped
دوز,duuz,dawwiz,False,3,4,0-9,0-9,arabic_stripped
رخاء,rakhaa2,rukhaa2,False,4,7,0-9,0-9,arabic_stripped
يتجبجب,yitdjabdjab,yitjabdjab,False,6,11,0-9,10-19,arabic_stripped
متروس,matruus,mitrawwis,False,5,7,0-9,0-9,arabic_stripped
مصمص,masmas,msammis,False,4,6,0-9,0-9,arabic_stripped
عادي,3aadi,3aadi,True,4,5,0-9,0-9,arabic_stripped
مضروب بحجركبير,madruub b7ajar faadi,madruub bijru7ik,False,14,20,10-19,20-29,arabic_stripped
مقبس,mqabbis,mqabbis,True,4,7,0-9,0-9,arabic_stripped
شخوص,shukhuus,shakhsuus,False,4,8,0-9,0-9,arabic_stripped
مصمصة,masmasa,masmasame,False,5,7,0-9,0-9,arabic_stripped
تعزز,t3azzaz,t3azzaz,True,4,7,0-9,0-9,arabic_stripped
كذاب,kazzaabkadhdhaab,kazaab,False,4,16,0-9,10-19,arabic_stripped
تشكك,tshakkak,tshakkak,True,4,8,0-9,0-9,arabic_stripped
ارتبك,2irtabak,2irtibik,False,5,8,0-9,0-9,arabic_stripped
فسيدية,fusseediyye,fasiidiyye,False,6,11,0-9,10-19,arabic_stripped
قلادة,gklaade,qalaade,False,5,7,0-9,0-9,arabic_stripped
اشترك,2ishtarak,2ishtirik,False,5,9,0-9,0-9,arabic_stripped
انتقع,2intaqa3,2intiqi3,False,5,8,0-9,0-9,arabic_stripped
يتبلط,yitballat,yitballat,True,5,9,0-9,0-9,arabic_stripped
ذياب,dyaab,dyaab,True,4,5,0-9,0-9,arabic_stripped
فرشاية,furshaaye,farshaaye,False,6,9,0-9,0-9,arabic_stripped
خطوط,khutuut,khattuut,False,4,7,0-9,0-9,arabic_stripped
ينبع,yunbu3,yinbu3,False,4,6,0-9,0-9,arabic_stripped
مشط,mushut,mashshat,False,3,6,0-9,0-9,arabic_stripped
مشوش,mshawwash,mshawwish,False,4,9,0-9,0-9,arabic_stripped
يحاتف,y7aatif,y7aatif,True,5,7,0-9,0-9,arabic_stripped
ناد,naad,naad,True,3,4,0-9,0-9,arabic_stripped
يتقطم,yitqattam,yitqattam,True,5,9,0-9,0-9,arabic_stripped
العرسان طوابير,2il3irsaan tawaabiir,2il3aras binyaat,False,14,20,10-19,20-29,arabic_stripped
لام,laam,laam,True,3,4,0-9,0-9,arabic_stripped
فقعة,fuq3a,faq3a,False,4,5,0-9,0-9,arabic_stripped
أبو العبد,2abu 2il3abid,2abu 2il3abud,False,9,13,0-9,10-19,arabic_stripped
اطعن,2it3an,2it3an,True,4,6,0-9,0-9,arabic_stripped
يقرمط,yqgarmit,yqarmit,False,5,8,0-9,0-9,arabic_stripped
عقاب,3iqaab,3aqaab,False,4,6,0-9,0-9,arabic_stripped
تاجر دين,taajir diin,taajir dinya,False,8,11,0-9,10-19,arabic_stripped
نشر,nashir,nashshir,False,3,6,0-9,0-9,arabic_stripped
حلاس,7allaas,7laas,False,4,7,0-9,0-9,arabic_stripped
دوشكة,dooshka,dooshake,False,5,7,0-9,0-9,arabic_stripped
تلاكم,tlaakam,tlaakam,True,5,7,0-9,0-9,arabic_stripped
تسلح,tsalla7,tsalla7,True,4,7,0-9,0-9,arabic_stripped
واجه,waajih,waajih,True,4,6,0-9,0-9,arabic_stripped
سليمة,saliime,saliime,True,5,7,0-9,0-9,arabic_stripped
تبلط,tballat,tballat,True,4,7,0-9,0-9,arabic_stripped
مخموع,makhmuu3,makhmuu3,True,5,8,0-9,0-9,arabic_stripped
مناحرة,mnaa7ara,munaa7ara,False,6,8,0-9,0-9,arabic_stripped
يستقطع,yistaqti3,yistaqti3,True,6,9,0-9,0-9,arabic_stripped
فارة,faara,faara,True,4,5,0-9,0-9,arabic_stripped
درس,daris,darris,False,3,5,0-9,0-9,arabic_stripped
تجحيشة,taj7iishe,taj7iishe,True,6,9,0-9,0-9,arabic_stripped
ساكو,saako,saaku,False,4,5,0-9,0-9,arabic_stripped
سهي,sahhi,sahhi,True,3,5,0-9,0-9,arabic_stripped
يشنف,yushnuf,yshannif,False,4,7,0-9,0-9,arabic_stripped
أقزام,2aqzaam,2aqzaam,True,5,7,0-9,0-9,arabic_stripped
اطمع,2itma3,2itma3,True,4,6,0-9,0-9,arabic_stripped
طلة,talle,talle,True,3,5,0-9,0-9,arabic_stripped
نحيب,na7iib,na7iib,True,4,6,0-9,0-9,arabic_stripped
يستبعد,yistab3id,yistab3id,True,6,9,0-9,0-9,arabic_stripped
يتقطب,yitqattab,yitqattab,True,5,9,0-9,0-9,arabic_stripped
طقع,taqqi3,taggi3,False,3,6,0-9,0-9,arabic_stripped
منى عيني,muna 3eeni,min 3eeni,False,8,10,0-9,10-19,arabic_stripped
انده,2indah,2indah,True,4,6,0-9,0-9,arabic_stripped
صفة سنان,saffit snaan,saffit snaan,True,8,12,0-9,10-19,arabic_stripped
برامج,baraamij,baraamij,True,5,8,0-9,0-9,arabic_stripped
زلط,zalat,zallit,False,3,5,0-9,0-9,arabic_stripped
كمن,kimin,kammin,False,3,5,0-9,0-9,arabic_stripped
مزكم,mzakkim,mzakkim,True,4,7,0-9,0-9,arabic_stripped
دورة الحرامي,doorit 2il7araami,doorit 2il7ariim,False,12,17,10-19,10-19,arabic_stripped
تغافل,tghaafal,tghaafal,True,5,8,0-9,0-9,arabic_stripped
اتبربج,2itbarbadj,2itbarbadj,True,6,10,0-9,10-19,arabic_stripped
شنبر,shumbur,shanbar,False,4,7,0-9,0-9,arabic_stripped
اتسخمط,2itsakhmat,2itsakhmat,True,6,10,0-9,10-19,arabic_stripped
دقم,daqam,daqqim,False,3,5,0-9,0-9,arabic_stripped
لثم,lusum,lassam,False,3,5,0-9,0-9,arabic_stripped
قطع,qita3,qatta3,False,3,5,0-9,0-9,arabic_stripped
أعج,2a3idj,2a3j,False,3,6,0-9,0-9,arabic_stripped
رقعت ضحكة,raqa3at di7ke,raqqa3at 7adake,False,9,13,0-9,10-19,arabic_stripped
بعابيز,ba3aabiiz,ba3aabiiz,True,6,9,0-9,0-9,arabic_stripped
يبحلق,yba7liq,yba7liq,True,5,7,0-9,0-9,arabic_stripped
برضه,barduh,bardo,False,4,6,0-9,0-9,arabic_stripped
استرجال,2istirjaal,2istirjaal,True,7,10,0-9,10-19,arabic_stripped
مقاس,maqaas,maqaas,True,4,6,0-9,0-9,arabic_stripped
ينحق,yin7aqq,yin7aqq,True,4,7,0-9,0-9,arabic_stripped
هزيمة,haziime,haziime,True,5,7,0-9,0-9,arabic_stripped
تحرقص,t7arqas,t7arqas,True,5,7,0-9,0-9,arabic_stripped
ماعون,maa3uun,maa3uun,True,5,7,0-9,0-9,arabic_stripped
شلع,shala3,shalli3,False,3,6,0-9,0-9,arabic_stripped
مقطش,mqattish,mqattish,True,4,8,0-9,0-9,arabic_stripped
يذري,ydharri,yidhri,False,4,7,0-9,0-9,arabic_stripped
شلفط,shalfat,shalfit,False,4,7,0-9,0-9,arabic_stripped
مصنم,msannim,msannim,True,4,7,0-9,0-9,arabic_stripped
يرطب,yrattib,yirtub,False,4,7,0-9,0-9,arabic_stripped
يسرع,ysarri3,yisra3,False,4,7,0-9,0-9,arabic_stripped
محجور,ma7juur,ma7juur,True,5,7,0-9,0-9,arabic_stripped
استغمق,2istaghmaq,2istaghmiq,False,6,10,0-9,10-19,arabic_stripped
أمن,2amin,2amman,False,3,5,0-9,0-9,arabic_stripped
اتمهل,2itmahhal,2itmahhal,True,5,9,0-9,0-9,arabic_stripped
يدغش,yidghash,ydaghghish,False,4,8,0-9,0-9,arabic_stripped
يصفف,ysaffif,ysaffif,True,4,7,0-9,0-9,arabic_stripped
زهق,zihiq,zahhaq,False,3,5,0-9,0-9,arabic_stripped
افزع,2ifzi3,2ifza3,False,4,6,0-9,0-9,arabic_stripped
أحصى,2a7sa,2a7sa,True,4,5,0-9,0-9,arabic_stripped
يجبد,yijbid,yjabbid,False,4,6,0-9,0-9,arabic_stripped
يزحلق,yza7liq,yza7liq,True,5,7,0-9,0-9,arabic_stripped
ارضي,2irdi,2irdi,True,4,5,0-9,0-9,arabic_stripped
أخذ مجده,2akhad maddo,2akhad majdah,False,8,12,0-9,10-19,arabic_stripped
لطاية,lattaaye,lataaye,False,5,8,0-9,0-9,arabic_stripped
فاتك نص عمرك,faatak nuss 3umrak,faatak tin sumur,False,12,18,10-19,10-19,arabic_stripped
سماط,smaat,samaat,False,4,5,0-9,0-9,arabic_stripped
صعق,sa3aq,sa33iq,False,3,5,0-9,0-9,arabic_stripped
شاليش,shaaliish,shaaliish,True,5,9,0-9,0-9,arabic_stripped
استيسر,2istaysar,2istayir,False,6,9,0-9,0-9,arabic_stripped
رحرح,ra7ra7,ra7ra7,True,4,6,0-9,0-9,arabic_stripped
مرسوم,marsuum,marsuum,True,5,7,0-9,0-9,arabic_stripped
مجعرن,mdja3rin,mja3ran,False,5,8,0-9,0-9,arabic_stripped
يلحم,yil7im,yil7am,False,4,6,0-9,0-9,arabic_stripped
يتحمس,yit7ammas,yit7ammas,True,5,9,0-9,0-9,arabic_stripped
تمهيدي,tamhiidi,tamhiidi,True,6,8,0-9,0-9,arabic_stripped
فقر,fuqur,faqqir,False,3,5,0-9,0-9,arabic_stripped
عمى,3ama,3amma,False,3,4,0-9,0-9,arabic_stripped
شامبو,shaambo,shaambuub,False,5,7,0-9,0-9,arabic_stripped
انشل,2inshall,2inshil,False,4,8,0-9,0-9,arabic_stripped
يتجاذب,yitjaazab,yitjaazab,True,6,9,0-9,0-9,arabic_stripped
يتمسد,yitmassad,yitmassad,True,5,9,0-9,0-9,arabic_stripped
يتهضم,yithaddam,yithaddam,True,5,9,0-9,0-9,arabic_stripped
مبوم,mbawwim,mbawwim,True,4,7,0-9,0-9,arabic_stripped
يرخرخ,yrakhrikh,yrakhrikh,True,5,9,0-9,0-9,arabic_stripped
تلاشى,tlaasha,tlaasha,True,5,7,0-9,0-9,arabic_stripped
هدي,haddi,haddi,True,3,5,0-9,0-9,arabic_stripped
يهجر,yuhjur,yhajjir,False,4,6,0-9,0-9,arabic_stripped
حتى,7atta,7atta,True,3,5,0-9,0-9,arabic_stripped
بردان,bardaan,bardaan,True,5,7,0-9,0-9,arabic_stripped
امتد,2imtadd,2imtadd,True,4,7,0-9,0-9,arabic_stripped
حشى,7ashsha,7ashsha,True,3,7,0-9,0-9,arabic_stripped
انقل,2unqul,2inqall,False,4,6,0-9,0-9,arabic_stripped
انكشف,2inkashaf,2inkishif,False,5,9,0-9,0-9,arabic_stripped
ساعة,see3a,saa3a,False,4,5,0-9,0-9,arabic_stripped
مكنز,mikniz,mkanniz,False,4,6,0-9,0-9,arabic_stripped
غرب,gharrab,gharrab,True,3,7,0-9,0-9,arabic_stripped
بلابل,balaabil,balaabil,True,5,8,0-9,0-9,arabic_stripped
سجن,sajan,sajjin,False,3,5,0-9,0-9,arabic_stripped
محزز,m7azziz,m7azziz,True,4,7,0-9,0-9,arabic_stripped
خضار,khadaar,khadaar,True,4,7,0-9,0-9,arabic_stripped
اتوحش,2itwa77ash,2itwa77ash,True,5,10,0-9,10-19,arabic_stripped
فاز,faaz,faaz,True,3,4,0-9,0-9,arabic_stripped
اصطبر,2istabar,2istabar,True,5,8,0-9,0-9,arabic_stripped
برأ,barra2,barra2,True,3,6,0-9,0-9,arabic_stripped
اشبه,2ishbih,2ishbih,True,4,7,0-9,0-9,arabic_stripped
طوافير,tawaafiir,tawaafiir,True,6,9,0-9,0-9,arabic_stripped
يدعبل,yda3bil,yda3bil,True,5,7,0-9,0-9,arabic_stripped
يحذف,y7azzif,yi7zif,False,4,7,0-9,0-9,arabic_stripped
يتدلدق,yiddalda2,yiddalda2,True,6,9,0-9,0-9,arabic_stripped
تبلك,tballak,tballak,True,4,7,0-9,0-9,arabic_stripped
صقل,saqal,saqqil,False,3,5,0-9,0-9,arabic_stripped
ضوج,duuj,dawwij,False,3,4,0-9,0-9,arabic_stripped
فيد,fiid,fiid,True,3,4,0-9,0-9,arabic_stripped
زحمة,za7me,za7me,True,4,5,0-9,0-9,arabic_stripped
غط,ghutt,ghatt,False,2,5,0-9,0-9,arabic_stripped
يحجر,y7ajjir,yi7jur,False,4,7,0-9,0-9,arabic_stripped
استقرار,2istiqraar,2istiqraar,True,7,10,0-9,10-19,arabic_stripped
بواعيض,bawaa3iid,bawaadii3,False,6,9,0-9,0-9,arabic_stripped
يستهدي,yistahdi,yistahdi,True,6,8,0-9,0-9,arabic_stripped
اعتبار,2i3tibaar,2i3tibaar,True,6,9,0-9,0-9,arabic_stripped
شرقي,sharqi,sharqi,True,4,6,0-9,0-9,arabic_stripped
استقبل,2istaqbal,2istaqbil,False,6,9,0-9,0-9,arabic_stripped
خرف,kharraf,kharrif,False,3,7,0-9,0-9,arabic_stripped
عشم,3ashshim,3ashshim,True,3,8,0-9,0-9,arabic_stripped
سلخ,sallakh,sallikh,False,3,7,0-9,0-9,arabic_stripped
اتمصوع,2itmaswa3,2itmaswa3,True,6,9,0-9,0-9,arabic_stripped
انشئ,2inshi2,2insha2,False,4,7,0-9,0-9,arabic_stripped
يستكفي,yistakfi,yistakfi,True,6,8,0-9,0-9,arabic_stripped
تهليل,tahliil,tahliil,True,5,7,0-9,0-9,arabic_stripped
عقل الرحمن,3aqil 2irra7maan,3aqil 2irra7amin,False,10,16,10-19,10-19,arabic_stripped
ينقصع,yinqasa3,yinqisi3,False,5,8,0-9,0-9,arabic_stripped
يعبر,y3abbir,y3abbir,True,4,7,0-9,0-9,arabic_stripped
بالع راديو,baali3 raadyo,baali3 raadi,False,10,13,10-19,10-19,arabic_stripped
يتشجع,yitshajja3,yitshajja3,True,5,10,0-9,10-19,arabic_stripped
اعتدي,2i3tidi,2i3tidi,True,5,7,0-9,0-9,arabic_stripped
مظلوم,mazluum,mazluum,True,5,7,0-9,0-9,arabic_stripped
أنتج,2antaj,2antaj,True,4,6,0-9,0-9,arabic_stripped
تحجيم,ta7jiim,ta7jiim,True,5,7,0-9,0-9,arabic_stripped
ينبلف,yinbilif,yinbilif,True,5,8,0-9,0-9,arabic_stripped
ينقال,yinqaal,yinqaal,True,5,7,0-9,0-9,arabic_stripped
رافق,raafaq,raafiq,False,4,6,0-9,0-9,arabic_stripped
مخه قندرة,mukhkho qkundara,mukhkho qandara,False,9,16,0-9,10-19,arabic_stripped
سالك,saalik,saalik,True,4,6,0-9,0-9,arabic_stripped
يتسوق,yitsawwaq,yitsawwaq,True,5,9,0-9,0-9,arabic_stripped
حلفش,7alfash,7alfish,False,4,7,0-9,0-9,arabic_stripped
يجعص,yij3as,yja33is,False,4,6,0-9,0-9,arabic_stripped
بساع,bsaa3,bassaa3,False,4,5,0-9,0-9,arabic_stripped
تنتف,tantif,tnattaf,False,4,6,0-9,0-9,arabic_stripped
بور,buur,bawwir,False,3,4,0-9,0-9,arabic_stripped
ترهل,tarahhul,trahhal,False,4,8,0-9,0-9,arabic_stripped
اقترع,2iqtari3,2iqtara3,False,5,8,0-9,0-9,arabic_stripped
هلمنة,halmane,halmane,True,5,7,0-9,0-9,arabic_stripped
دورخة,doorakhe,doorakhe,True,5,8,0-9,0-9,arabic_stripped
توجيه,tawjiih,tawjiih,True,5,7,0-9,0-9,arabic_stripped
ينجد,yinjid,yinjud,False,4,6,0-9,0-9,arabic_stripped
يتشرنخ,yitsharnakh,yitsharnakh,True,6,11,0-9,10-19,arabic_stripped
يستحضر,yista7dir,yista7dir,True,6,9,0-9,0-9,arabic_stripped
يصربع,ysarbi3,ysarbi3,True,5,7,0-9,0-9,arabic_stripped
تصارع,tasaaru3,tsaara3,False,5,8,0-9,0-9,arabic_stripped
كاكي,kaaki,kaaki,True,4,5,0-9,0-9,arabic_stripped
فريد,fariid,friid,False,4,6,0-9,0-9,arabic_stripped
تفركش,tfarkash,tfarkash,True,5,8,0-9,0-9,arabic_stripped
هتك عرض,hatak 3ard,hattak 3arad,False,7,10,0-9,10-19,arabic_stripped
مجارير,majaariir,majaariir,True,6,9,0-9,0-9,arabic_stripped
لو يصيروا اجريك فوق وراسك تحت,law 2iysiiruu 2ijreek fooq wraasak lata7at,law ysiiruu 2ijreek fooq laata7ak sak wuraat,False,29,42,20-29,40-49,arabic_stripped
يخون,ykhawwin,ykhawwin,True,4,8,0-9,0-9,arabic_stripped
افرم,2ufrum,2ifrum,False,4,6,0-9,0-9,arabic_stripped
يستموت,yistamwit,yistamwit,True,6,9,0-9,0-9,arabic_stripped
يورور,ywarwir,ywarwir,True,5,7,0-9,0-9,arabic_stripped
فوح,fuu7,fawwi7,False,3,4,0-9,0-9,arabic_stripped
اتداقق,2iddaaqaq,2iddaaqaq,True,6,9,0-9,0-9,arabic_stripped
منام,manaam,manaam,True,4,6,0-9,0-9,arabic_stripped
حقق,7aqqiq,7aqqaq,False,3,6,0-9,0-9,arabic_stripped
احصر,2u7sur,2u7sur,True,4,6,0-9,0-9,arabic_stripped
تمنكر,tmankar,tmankar,True,5,7,0-9,0-9,arabic_stripped
طايح,taayi7,taayi7,True,4,6,0-9,0-9,arabic_stripped
شوافة,shawwaafe,shawwaafe,True,5,9,0-9,0-9,arabic_stripped
مطلاع,mutlaa3,matlaa3,False,5,7,0-9,0-9,arabic_stripped
طراحة,turraa7a,tarraa7a,False,5,8,0-9,0-9,arabic_stripped
مداخل,madaakhil,madaakhil,True,5,9,0-9,0-9,arabic_stripped
دبر,dabbir,dabbir,True,3,6,0-9,0-9,arabic_stripped
البس,2ilbis,2ilbis,True,4,6,0-9,0-9,arabic_stripped
باسبور,baasboor,baasbuur,False,6,8,0-9,0-9,arabic_stripped
تباعد,tbaa3ad,tbaa3ad,True,5,7,0-9,0-9,arabic_stripped
كنس,kannas,kannis,False,3,6,0-9,0-9,arabic_stripped
جاروشة,jaaruushe,jaaruushe,True,6,9,0-9,0-9,arabic_stripped
يتربص,yitrabbas,yitrabbas,True,5,9,0-9,0-9,arabic_stripped
قاطع,qaati3,qaati3,True,4,6,0-9,0-9,arabic_stripped
أماني,2amaani,2amaani,True,5,7,0-9,0-9,arabic_stripped
عل قلبي,3all qalbi,3all qalbi,True,7,10,0-9,10-19,arabic_stripped
وسخ,wisikh,wassikh,False,3,6,0-9,0-9,arabic_stripped
يجاقر,yjaaqkir,yjaaqkir,True,5,8,0-9,0-9,arabic_stripped
ينكتم,yinkitim,yinkitim,True,5,8,0-9,0-9,arabic_stripped
اروش,2irwash,2irwish,False,4,7,0-9,0-9,arabic_stripped
تشكر,tshakkar,tshakkar,True,4,8,0-9,0-9,arabic_stripped
قصارية,qassaariyye,qasaariyye,False,6,11,0-9,10-19,arabic_stripped
فصل,fassil,fassil,True,3,6,0-9,0-9,arabic_stripped
اعهد,2i3had,2i3had,True,4,6,0-9,0-9,arabic_stripped
مزلق,mazliq,mzalliq,False,4,6,0-9,0-9,arabic_stripped
ريح ينفخ بطنك,rii7 yinfukh batnak,ree7 fin khatab,False,13,19,10-19,10-19,arabic_stripped
يستف,ysattif,yistaff,False,4,7,0-9,0-9,arabic_stripped
يعصر مخه,yu3sur mukhkho,y3ussur mukho,False,8,14,0-9,10-19,arabic_stripped
شمط,shamit,shammit,False,3,6,0-9,0-9,arabic_stripped
لويح,lawwii7,lawii7,False,4,7,0-9,0-9,arabic_stripped
فلتان,faltaan,faltaan,True,5,7,0-9,0-9,arabic_stripped
رحرح,ra7ri7,ra7ra7,False,4,6,0-9,0-9,arabic_stripped
مكبرت,mkabrit,mkabrit,True,5,7,0-9,0-9,arabic_stripped
انعمش,2in3amash,2in3imish,False,5,9,0-9,0-9,arabic_stripped
قوالب,qawaalib,qawaalib,True,5,8,0-9,0-9,arabic_stripped
يتقاعد,yitqaa3ad,yitqaa3ad,True,6,9,0-9,0-9,arabic_stripped
تمردغ,tmardagh,tmardagh,True,5,8,0-9,0-9,arabic_stripped
نضوة,nadwe,nudwe,False,4,5,0-9,0-9,arabic_stripped
يدهوس,ydahwis,ydahwis,True,5,7,0-9,0-9,arabic_stripped
ساق,saaq,saaq,True,3,4,0-9,0-9,arabic_stripped
مطر,mattir,mattar,False,3,6,0-9,0-9,arabic_stripped
صفرن,safrin,safrin,True,4,6,0-9,0-9,arabic_stripped
فسح,fusa7,fassi7,False,3,5,0-9,0-9,arabic_stripped
انقبل,2inqabil,2inqibil,False,5,8,0-9,0-9,arabic_stripped
متوالف,mitwaalif,mitwaalif,True,6,9,0-9,0-9,arabic_stripped
سمسارية,simsaariyye,samsaariyye,False,7,11,0-9,10-19,arabic_stripped
يتشلبك,yitshalbak,yitshalbak,True,6,10,0-9,10-19,arabic_stripped
لبح,labbi7,labbi7,True,3,6,0-9,0-9,arabic_stripped
لا حياء ولا خجل,laa 7aya wala khajal,laaji7 2ilkhawaa2 laja,False,15,20,10-19,20-29,arabic_stripped
التفت,2iltafit,2iltifit,False,5,8,0-9,0-9,arabic_stripped
يهذرب,yhadhrib,yhadhrib,True,5,8,0-9,0-9,arabic_stripped
قداحة,qaddaa7a,qadaa7a,False,5,8,0-9,0-9,arabic_stripped
رطانة,rataane,rattaane,False,5,7,0-9,0-9,arabic_stripped
اتوعى,yitwa33a,2itwa33a,False,5,8,0-9,0-9,arabic_stripped
حبحب,7ab7ib,7ab7ab,False,4,6,0-9,0-9,arabic_stripped
أكسر رجلك,2aksir rijlik,2aksar rijl,False,9,13,0-9,10-19,arabic_stripped
يوجب,yuujib,ywajjib,False,4,6,0-9,0-9,arabic_stripped
شلب,shilib,shallib,False,3,6,0-9,0-9,arabic_stripped
يغلي,yighli,yghalli,False,4,6,0-9,0-9,arabic_stripped
أوتاد,2awtaad,2awtaad,True,5,7,0-9,0-9,arabic_stripped
ينتصح,yintasi7,yintisi7,False,5,8,0-9,0-9,arabic_stripped
ازعج,2iz3ij,2iz3aj,False,4,6,0-9,0-9,arabic_stripped
لون,loon,lawwan,False,3,4,0-9,0-9,arabic_stripped
فالج,faalij,faalij,True,4,6,0-9,0-9,arabic_stripped
طمطمة,tamtame,tamtame,True,5,7,0-9,0-9,arabic_stripped
بير,biir,bayyir,False,3,4,0-9,0-9,arabic_stripped
تمنيك,tmanyak,tamniik,False,5,7,0-9,0-9,arabic_stripped
يهدي,yihdi,yhaddi,False,4,5,0-9,0-9,arabic_stripped
مرقم,mraqqam,mraqqam,True,4,7,0-9,0-9,arabic_stripped
سلق,salaq,salliq,False,3,5,0-9,0-9,arabic_stripped
سم الهاري,samm 2ilhaari,samm 2ilhayir,False,9,13,0-9,10-19,arabic_stripped
باب,baab,baab,True,3,4,0-9,0-9,arabic_stripped
متزعزع,mitza3zi3,mitza3zi3,True,6,9,0-9,0-9,arabic_stripped
يتلجم,yitlajjam,yitlajjam,True,5,9,0-9,0-9,arabic_stripped
يتريض,yitrayyad,yitrayyad,True,5,9,0-9,0-9,arabic_stripped
حيانة فيه,7yaane,7ayyaane fiiha,False,9,6,0-9,0-9,arabic_stripped
تشوش,tshawwash,tshawwash,True,4,9,0-9,0-9,arabic_stripped
فركش,farkish,farkash,False,4,7,0-9,0-9,arabic_stripped
يغذي,yghazzi,yghazzi,True,4,7,0-9,0-9,arabic_stripped
حصرم,7asram,7asram,True,4,6,0-9,0-9,arabic_stripped
جهم,jihim,jahham,False,3,5,0-9,0-9,arabic_stripped
مفاجأة,mufaaja2a,mfaaja2a,False,6,9,0-9,0-9,arabic_stripped
انزطم,2inzitim,2inzatam,False,5,8,0-9,0-9,arabic_stripped
كفكف,kafkaf,kafkaf,True,4,6,0-9,0-9,arabic_stripped
أكل قتلة,2akil qatle,2akal qattil,False,8,11,0-9,10-19,arabic_stripped
قنارة,qinnaara,qanaara,False,5,8,0-9,0-9,arabic_stripped
كلف,kallaf,kallif,False,3,6,0-9,0-9,arabic_stripped
سجاجيد,sajaajiid,sajaajiid,True,6,9,0-9,0-9,arabic_stripped
صرافة,sraafe,sarraafe,False,5,6,0-9,0-9,arabic_stripped
انقطف,2inqataf,2inqataf,True,5,8,0-9,0-9,arabic_stripped
يتمايص,yitmaayas,yitmaayas,True,6,9,0-9,0-9,arabic_stripped
ناقض,naaqid,naaqid,True,4,6,0-9,0-9,arabic_stripped
استودع,2istawda3,2istawdi3,False,6,9,0-9,0-9,arabic_stripped
مورنش,mwarnash,mwarnish,False,5,8,0-9,0-9,arabic_stripped
جعل,ja3al,ja33il,False,3,5,0-9,0-9,arabic_stripped
يسايس,ysaayis,ysaayis,True,5,7,0-9,0-9,arabic_stripped
حك,7akk,7ikk,False,2,4,0-9,0-9,arabic_stripped
اندهش,2indahash,2indahash,True,5,9,0-9,0-9,arabic_stripped
بحرة,ba7ra,ba7ra,True,4,5,0-9,0-9,arabic_stripped
تكمكم,tkamkam,tkamkam,True,5,7,0-9,0-9,arabic_stripped
صلى,salli,salla,False,3,5,0-9,0-9,arabic_stripped
غاظ,ghaaz,ghaaz,True,3,5,0-9,0-9,arabic_stripped
زي الحصان,zayy 2ili7saan,zayy 2il7aasin,False,9,14,0-9,10-19,arabic_stripped
قفوة,qafwe,qaffuu,False,4,5,0-9,0-9,arabic_stripped
معطي وجه,ma3ti wijih,ma3ti wijho,False,8,11,0-9,10-19,arabic_stripped
مبلل,mballal,mballil,False,4,7,0-9,0-9,arabic_stripped
سلم,sullam,sallim,False,3,6,0-9,0-9,arabic_stripped
يستقصي,yistaqsi,yistaqsi,True,6,8,0-9,0-9,arabic_stripped
اتيتم,2ityattam,2ityattam,True,5,9,0-9,0-9,arabic_stripped
تعمد,t3ammad,t3ammad,True,4,7,0-9,0-9,arabic_stripped
يمحي,yma77ir,yim7i,False,4,7,0-9,0-9,arabic_stripped
تقضاية,tiqdaaye,tiqdaaye,True,6,8,0-9,0-9,arabic_stripped
يمزلق,ymazliq,ymazliq,True,5,7,0-9,0-9,arabic_stripped
