source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
مْدَرِّر,mdarrir,mdarrir,True,8,7,0-9,0-9,arabic_harakat
عَنْتِر,3antir,3antir,True,7,6,0-9,0-9,arabic_harakat
ولَا بِيقْلِي بَيضَة,wala biqli beeda,wala byiqli beeda,False,20,16,20-29,10-19,arabic_harakat
إِخْص عَليك,2ikhs 3aleek,2ikhs 3aleek,True,11,12,10-19,10-19,arabic_harakat
بْيُوت,byuut,byuut,True,6,5,0-9,0-9,arabic_harakat
يِحْمُط,yi7mut,yi7mut,True,7,6,0-9,0-9,arabic_harakat
تْشَدَّد,tshaddad,tshaddad,True,8,8,0-9,0-9,arabic_harakat
ضُلْعَان,dul3aan,dul3aan,True,8,7,0-9,0-9,arabic_harakat
عصه مصه,3usso musso,3iss masaho,False,7,11,0-9,10-19,arabic_harakat
قل قِيمْتُه,qal qiimto,qalli qmiito,False,11,10,10-19,10-19,arabic_harakat
مْبَهْوِك,mbahwik,mbahwik,True,9,7,0-9,0-9,arabic_harakat
فَرْقِيِّة,farqiyye,farqiyye,True,10,8,10-19,0-9,arabic_harakat
يِخْذِل,yikhzil,yikhzil,True,7,7,0-9,0-9,arabic_harakat
عَوَّد,3awwad,3awwad,True,6,6,0-9,0-9,arabic_harakat
يلَقِّح,ylaqqi7,ylaqqi7,True,7,7,0-9,0-9,arabic_harakat
صُوغ,suugh,suugh,True,4,5,0-9,0-9,arabic_harakat
دق رَاسك بَالحيط,duqq raasak bil7eet,daqar 2iskaba7iit,False,16,19,10-19,10-19,arabic_harakat
تْفَنَّط,tfannat,tfannat,True,8,7,0-9,0-9,arabic_harakat
مُشُط عَظِم,mushut 3adim,mush ta3izim,False,11,12,10-19,10-19,arabic_harakat
طَرّ,tarr,tarr,True,4,4,0-9,0-9,arabic_harakat
تْزَحْلَط,tza7lat,tza7lat,True,9,7,0-9,0-9,arabic_harakat
اِتْأَكَّد,2it2akkad,2it2akkad,True,10,9,10-19,0-9,arabic_harakat
عَنْفَص,3anfas,3anfas,True,7,6,0-9,0-9,arabic_harakat
فِيَش,fiyash,fiyash,True,5,6,0-9,0-9,arabic_harakat
اِصْدِر,2isdir,2isdir,True,7,6,0-9,0-9,arabic_harakat
تَفْرِيج,tafriij,tafriij,True,8,7,0-9,0-9,arabic_harakat
شَكّ,shakk,shakk,True,4,5,0-9,0-9,arabic_harakat
خَلَع,khala3,khala3,True,5,6,0-9,0-9,arabic_harakat
يِرْكَز,yirkaz,yirkaz,True,7,6,0-9,0-9,arabic_harakat
صِنْف,sinf,sinf,True,5,4,0-9,0-9,arabic_harakat
اِنْلَغَى,2inlagha,2inlagha,True,9,8,0-9,0-9,arabic_harakat
يِتْدَاقَق,yiddaaqaq,yiddaaqaq,True,10,9,10-19,0-9,arabic_harakat
تْحَاكَى,t7aaka,t7aaka,True,8,6,0-9,0-9,arabic_harakat
جَوِّح,jawwi7,jawwi7,True,6,6,0-9,0-9,arabic_harakat
يِنْفِنِس,yinfinis,yinfinis,True,9,8,0-9,0-9,arabic_harakat
مِسْتَنِّي,mistanni,mistani,False,10,8,10-19,0-9,arabic_harakat
اِنْفَتَل,2infatal,2infatal,True,9,8,0-9,0-9,arabic_harakat
نَجَّم,najjam,najjam,True,6,6,0-9,0-9,arabic_harakat
يِسْتَفْحِل,yistaf7il,yistaf7il,True,11,9,10-19,0-9,arabic_harakat
مْؤلِّف,m2allif,m2allif,True,7,7,0-9,0-9,arabic_harakat
فَشّ,fashsh,fashsh,True,4,6,0-9,0-9,arabic_harakat
دْمُوع,dmuu3,dmuu3,True,6,5,0-9,0-9,arabic_harakat
كَسِّل,kassil,kassil,True,6,6,0-9,0-9,arabic_harakat
قْطَاط,2taat,qtaat,False,6,5,0-9,0-9,arabic_harakat
دْرَازِة,draaze,draaze,True,8,6,0-9,0-9,arabic_harakat
مَجَارِي الهَنَا,majaari 2ilhana,majaariilha 2ina,False,16,15,10-19,10-19,arabic_harakat
تْوَعَّى,twa33a,twa33a,True,8,6,0-9,0-9,arabic_harakat
اِْفْرَح,2ifra7,2ifra7,True,8,6,0-9,0-9,arabic_harakat
تْلَولَب,tloolab,tloolab,True,8,7,0-9,0-9,arabic_harakat
يِتْوَاسَط,yitwaasat,yitwaasat,True,10,9,10-19,0-9,arabic_harakat
حَكَم,7akam,7akam,True,5,5,0-9,0-9,arabic_harakat
رَجِّح,rajji7,rajji7,True,6,6,0-9,0-9,arabic_harakat
بُوكْس,buks,buks,True,6,4,0-9,0-9,arabic_harakat
يقَمِّط,yqammit,yqammit,True,7,7,0-9,0-9,arabic_harakat
مْخَاوَاة,mkhaawaa,mkhaawaa,True,9,8,0-9,0-9,arabic_harakat
يِرْأَف,yir2af,yir2af,True,7,6,0-9,0-9,arabic_harakat
يِتْوَتّد,yitwattad,yitwattad,True,9,9,0-9,0-9,arabic_harakat
مَجْهُول,majhuul,majhuul,True,8,7,0-9,0-9,arabic_harakat
بَارُودِة,baaruude,baaruude,True,9,8,0-9,0-9,arabic_harakat
اِفْحِم,2if7im,2if7im,True,7,6,0-9,0-9,arabic_harakat
يِنْتِشِر,yintishir,yintishir,True,9,9,0-9,0-9,arabic_harakat
لَبِّخ,labbikh,labbikh,True,6,7,0-9,0-9,arabic_harakat
قَطَّف,qattaf,qattaf,True,6,6,0-9,0-9,arabic_harakat
أُخْت زْلَام,2ukht zlaam,2ukht zalaam,False,12,11,10-19,10-19,arabic_harakat
دَرَّن,darran,darran,True,6,6,0-9,0-9,arabic_harakat
خَطِيِّة,khatiyye,khatiyye,True,8,8,0-9,0-9,arabic_harakat
يُرْشُف,yurshuf,yurshuf,True,7,7,0-9,0-9,arabic_harakat
يِتْطَحْبَش,yitta7bash,yitta7bash,True,11,10,10-19,10-19,arabic_harakat
اُفْصُم,2ufsum,2ufsum,True,7,6,0-9,0-9,arabic_harakat
حَايِص,7aayis,7aayis,True,6,6,0-9,0-9,arabic_harakat
اِحْلِس,2i7lis,2i7lis,True,7,6,0-9,0-9,arabic_harakat
يشُكّ,yshukk,yshukk,True,5,6,0-9,0-9,arabic_harakat
دَرْفِة,darfe,darfe,True,7,5,0-9,0-9,arabic_harakat
يِتْرَقْوَص,yitraqwas,yitraqwas,True,11,9,10-19,0-9,arabic_harakat
يطَنِّز,ytanniz,ytanniz,True,7,7,0-9,0-9,arabic_harakat
حِيرِة,7iira,7iire,False,6,5,0-9,0-9,arabic_harakat
عَالبَارِد المِسْتِرِيح,3albaarid 2ilmistrii7,3albaarid 2ilmisti7,False,23,21,20-29,20-29,arabic_harakat
حِرَف,7iraf,7iraf,True,5,5,0-9,0-9,arabic_harakat
يوَتِّر,ywattir,ywattir,True,7,7,0-9,0-9,arabic_harakat
مَسْحُوق,mas7uuq,mas7uuq,True,8,7,0-9,0-9,arabic_harakat
حِلِف,7ilif,7ilif,True,5,5,0-9,0-9,arabic_harakat
زَعْرَب,za3rab,za3rab,True,7,6,0-9,0-9,arabic_harakat
اِتْمَرْجَل,2itmarjal,2itmarjal,True,11,9,10-19,0-9,arabic_harakat
يِطْحِي,yit7i,yit7i,True,7,5,0-9,0-9,arabic_harakat
اِكْتِم,2iktim,2iktim,True,7,6,0-9,0-9,arabic_harakat
قِلِّة,qille,qille,True,6,5,0-9,0-9,arabic_harakat
مُوسِيقِي,muusiiq2i,muusiiqi,False,9,9,0-9,0-9,arabic_harakat
قُرْنِيِّة,kgurniyye,qurniyye,False,10,9,10-19,0-9,arabic_harakat
قَاهَر,qaahar,qaahar,True,6,6,0-9,0-9,arabic_harakat
يِعْطِف,yi3tif,yi3tif,True,7,6,0-9,0-9,arabic_harakat
تْفَرَّع,tfarra3,tfarra3,True,8,7,0-9,0-9,arabic_harakat
اِسْتَثْنَى,2istasna,2istathna,False,11,8,10-19,0-9,arabic_harakat
أَجْفَان,2ajfaan,2ajfaan,True,8,7,0-9,0-9,arabic_harakat
يِنْدَسّ,yindass,yindass,True,8,7,0-9,0-9,arabic_harakat
تْكَدَّر,tkaddar,tkaddar,True,8,7,0-9,0-9,arabic_harakat
اِتَوَاعَد,2itwaa3ad,2itwaa3ad,True,10,9,10-19,0-9,arabic_harakat
أَنَازِيح,2anaazii7,2anaazii7,True,9,9,0-9,0-9,arabic_harakat
دَغْدَغ,daghdagh,daghdagh,True,7,8,0-9,0-9,arabic_harakat
مَسْخَر,maskhar,maskhar,True,7,7,0-9,0-9,arabic_harakat
أَسَاطِيح,2asaatii7,2asaatii7,True,9,9,0-9,0-9,arabic_harakat
هَرْبَد,harbad,harbad,True,7,6,0-9,0-9,arabic_harakat
رَدِي,radi,radi,True,5,4,0-9,0-9,arabic_harakat
مَوَاقِع,mawaaqi3,mawaaqi3,True,8,8,0-9,0-9,arabic_harakat
كَرَاتِين,karaatiin,karaatiin,True,9,9,0-9,0-9,arabic_harakat
اِسْفَح,2isfa7,2isfa7,True,7,6,0-9,0-9,arabic_harakat
مَعْجُون أسنَان,ma3juun 2asnaan,ma3juun 2asnaan,True,15,15,10-19,10-19,arabic_harakat
غِمِض,ghimid,ghimid,True,5,6,0-9,0-9,arabic_harakat
مَوجِة حَرّ,moojit 7arr,moojit 7arr,True,11,11,10-19,10-19,arabic_harakat
مَهْرُوس,mahruus,mahruus,True,8,7,0-9,0-9,arabic_harakat
يشَنْشِل,yshanshil,yshanshil,True,8,9,0-9,0-9,arabic_harakat
نِيَابِة,niyaabe,niyaabe,True,8,7,0-9,0-9,arabic_harakat
نَسَّاي,nassaay,nassaay,True,7,7,0-9,0-9,arabic_harakat
الأَوَّل والتَّالِي,2il2awwal wittaali,2il2awwal 2ittil,False,19,18,10-19,10-19,arabic_harakat
مَوَّل,mawwal,mawwal,True,6,6,0-9,0-9,arabic_harakat
رَنَّخ,rannakh,rannakh,True,6,7,0-9,0-9,arabic_harakat
دَوكِن,dookin,dookin,True,6,6,0-9,0-9,arabic_harakat
صَبّ ثُقْلِة دَمُّه عَلَيه,sabb tuqlit dammo 3alee,sabbo qull 3addamme la,False,26,23,20-29,20-29,arabic_harakat
تَنْهِيدِة,tanhiide,tanhiide,True,10,8,10-19,0-9,arabic_harakat
تْأَرْنَب,t2arnab,t2arnab,True,9,7,0-9,0-9,arabic_harakat
قَاطِع إِيدُه وشَاحِذ عَلَيهَا,qaati3 2iido wushaa7id 3aleeha,qaati3 2idish wu2il3a7aha,False,30,30,30-39,30-39,arabic_harakat
أَرَاجِيل,2araagiil,2araajiil,False,9,9,0-9,0-9,arabic_harakat
فُضّ,fudd,fudd,True,4,4,0-9,0-9,arabic_harakat
يِتْلَجَّم,yitlajjam,yitlajjam,True,10,9,10-19,0-9,arabic_harakat
اِتْهَزْهَز,2ithazhaz,2ithazhaz,True,11,9,10-19,0-9,arabic_harakat
قَحَّط,qa77at,qa77at,True,6,6,0-9,0-9,arabic_harakat
مَطَّاط,mattaat,mattaat,True,7,7,0-9,0-9,arabic_harakat
تْكَرَّر,tkarrar,tkarrar,True,8,7,0-9,0-9,arabic_harakat
يِجْزَع,yijza3,yijza3,True,7,6,0-9,0-9,arabic_harakat
يِتْكَاسَل,yitkaasal,yitkaasal,True,10,9,10-19,0-9,arabic_harakat
مَرْبَط,marbat,marbat,True,7,6,0-9,0-9,arabic_harakat
فَرَّط,farrat,farrat,True,6,6,0-9,0-9,arabic_harakat
مِيدَاليِّة,midaaliyye,miidaaliyye,False,11,10,10-19,10-19,arabic_harakat
أَخْطَار,2akhtaar,2akhtaar,True,8,8,0-9,0-9,arabic_harakat
مَشْلُوق,mashluuq,mashluuq,True,8,8,0-9,0-9,arabic_harakat
اِسْتَعْصِم,2ista3sim,2ista3sim,True,11,9,10-19,0-9,arabic_harakat
يخَنْصِر,ykhansir,ykhansir,True,8,8,0-9,0-9,arabic_harakat
كَابُوس,kaabuus,kaabuus,True,7,7,0-9,0-9,arabic_harakat
اِنْثُر,2inthur,2inthur,True,7,7,0-9,0-9,arabic_harakat
بَصِّم,bassim,bassim,True,6,6,0-9,0-9,arabic_harakat
بَرَّر,barrar,barrar,True,6,6,0-9,0-9,arabic_harakat
يِبْتِدِي,yibtidi,yibtidi,True,9,7,0-9,0-9,arabic_harakat
مْبَرْمَج,mbarmaj,mbarmaj,True,9,7,0-9,0-9,arabic_harakat
مْفَنْتِز,mfantiz,mfantiz,True,9,7,0-9,0-9,arabic_harakat
يِعْلِم,yi3lim,yi3lim,True,7,6,0-9,0-9,arabic_harakat
أَصْعَب,2as3ab,2as3ab,True,7,6,0-9,0-9,arabic_harakat
عِشِق,3ishiq,3ishiq,True,5,6,0-9,0-9,arabic_harakat
غُرْبِيِّة,ghurbiyye,ghurbiyye,True,10,9,10-19,0-9,arabic_harakat
اِنْدِوِش,2indiwish,2indiwish,True,9,9,0-9,0-9,arabic_harakat
نُقْزِة,nuqkze,nuqze,False,7,6,0-9,0-9,arabic_harakat
تْوَازَى,twaaza,twaaza,True,8,6,0-9,0-9,arabic_harakat
غُسُل,ghusul,ghusul,True,5,6,0-9,0-9,arabic_harakat
الله مْحيِّي أَصْلَك,2alla m7ayyi 2aslak,2alla m7ayyisak,False,20,19,20-29,10-19,arabic_harakat
زِحِم,zi7im,zi7im,True,5,5,0-9,0-9,arabic_harakat
شَخْصِي,shakhsi,shakhsiis,False,7,7,0-9,0-9,arabic_harakat
نَحْنُوحِة,na7nuu7e,na7nuu7e,True,10,8,10-19,0-9,arabic_harakat
مَيلِة,meele,meele,True,6,5,0-9,0-9,arabic_harakat
كَنَّس,kannas,kannas,True,6,6,0-9,0-9,arabic_harakat
بَايِت,baayit,baayit,True,6,6,0-9,0-9,arabic_harakat
حَاشِي,7aashi,7aashi,True,6,6,0-9,0-9,arabic_harakat
مِكْحَلِة,mik7ale,mik7ale,True,9,7,0-9,0-9,arabic_harakat
فَزّ,fazz,fazz,True,4,4,0-9,0-9,arabic_harakat
رْطُوبِة,rutuube,rtuube,False,8,7,0-9,0-9,arabic_harakat
مَا حِيلتُه اللَّضَى,maa 7iilto 2illada,maa 7iilleet 2idala,False,20,18,20-29,10-19,arabic_harakat
بَنَّس,bannas,bannas,True,6,6,0-9,0-9,arabic_harakat
قُطُر,qutur,qutur,True,5,5,0-9,0-9,arabic_harakat
عَصَافِير بطني بتزقزِق,3asaafiir batni bitzaqziq,3asaafii ribtiiqzeet,False,22,25,20-29,20-29,arabic_harakat
صَغِّر,szaghghir,saghghir,False,6,9,0-9,0-9,arabic_harakat
اِسْتَسْلَم,2istaslam,2istaslam,True,11,9,10-19,0-9,arabic_harakat
نِفْسُه ميتة,nifso mayte,nifso miye,False,12,11,10-19,10-19,arabic_harakat
أَهل لَا إِله إِلَا الله,2ahil laa 2ilaaha 2illa 2alla,2ahl 2ala 2ila 2ahalla,False,24,29,20-29,20-29,arabic_harakat
يِنْهَض,yinhad,yinhad,True,7,6,0-9,0-9,arabic_harakat
فَاكْهَة,faakha,faakha,True,8,6,0-9,0-9,arabic_harakat
اِتْغَرَّب,2itgharrab,2itgharrab,True,10,10,10-19,10-19,arabic_harakat
اِسْتِعِرّ,2isti3irr,2isti3irr,True,10,9,10-19,0-9,arabic_harakat
مْكَشّر,mkashshir,mkashshar,False,7,9,0-9,0-9,arabic_harakat
رْصِيف,rsiif,rsiif,True,6,5,0-9,0-9,arabic_harakat
المْحَمَّر وَالمْشَمَّر,2ilim7ammar wilimshammar,2ilma7mar wisharm,False,23,24,20-29,20-29,arabic_harakat
اِتْجَلْتَن,2itjaltan,2itjaltan,True,11,9,10-19,0-9,arabic_harakat
بَقَّالِة,baqqaale,baqqaale,True,9,8,0-9,0-9,arabic_harakat
مَسَاكِن,masaakin,masaakin,True,8,8,0-9,0-9,arabic_harakat
أَزْمِة مَاليِّة,2azme maaliyye,2azme maaliyye,True,16,14,10-19,10-19,arabic_harakat
سمعته بَالأَرْض,sumi3to bil2arid,sam3ato bil2ard,False,15,16,10-19,10-19,arabic_harakat
تْرَشَّق,trashshaq,trashshaq,True,8,9,0-9,0-9,arabic_harakat
حَلَّل,7allal,7allal,True,6,6,0-9,0-9,arabic_harakat
إِحْبَاط,2i7baat,2i7baat,True,8,7,0-9,0-9,arabic_harakat
يعَبِّي,y3abbi,y3abbi,True,7,6,0-9,0-9,arabic_harakat
تْسَيَّح,tsayya7,tsayya7,True,8,7,0-9,0-9,arabic_harakat
دم للرُكَب,damm larrukab,dimil rukab,False,10,13,10-19,10-19,arabic_harakat
يِعْسَر,yi3sar,yi3sar,True,7,6,0-9,0-9,arabic_harakat
مَرْتِينِة,martiine,martiine,True,10,8,10-19,0-9,arabic_harakat
حَوش الغَنَم,7oosh 2ilghanam,7oosh 2ilghanam,True,12,15,10-19,10-19,arabic_harakat
يشَبِّص,yshabbis,yshabbis,True,7,8,0-9,0-9,arabic_harakat
سَرْقَط,sarkat,sarqat,False,7,6,0-9,0-9,arabic_harakat
يِنْحَدّ,yin7add,yin7add,True,8,7,0-9,0-9,arabic_harakat
بَنْدَورَة,bandoora,bandoora,True,10,8,10-19,0-9,arabic_harakat
يِتْفَخَّخ,yitfakhkhakh,yitfakhkhakh,True,10,12,10-19,10-19,arabic_harakat
يِسْتَخِفّ,yistakhiff,yistakhiff,True,10,10,10-19,10-19,arabic_harakat
عَانِق,3aaniq,3aaniq,True,6,6,0-9,0-9,arabic_harakat
عَيِّي,3ayyi,3ayyi,True,6,5,0-9,0-9,arabic_harakat
مِسْتَحْمِل,mista7mil,mista7mil,True,11,9,10-19,0-9,arabic_harakat
تْوَظَّف,twazzaf,twazzaf,True,8,7,0-9,0-9,arabic_harakat
نَاح,naa7,naa7,True,4,4,0-9,0-9,arabic_harakat
قِصِر,qisir,qisir,True,5,5,0-9,0-9,arabic_harakat
يِنْذّاق,yindaaq,yindaaq,True,8,7,0-9,0-9,arabic_harakat
أَغْلَب,2aghlab,2aghlab,True,7,7,0-9,0-9,arabic_harakat
الله فَاتِح عَلَيه,2alla faati7 3aleeh,2alla faati7 3aleeh,True,18,19,10-19,10-19,arabic_harakat
يطَيِّب,yittayyib,ytayyib,False,7,9,0-9,0-9,arabic_harakat
مَقَرّ,maqarr,maqqar,False,6,6,0-9,0-9,arabic_harakat
يِنْشِهِر,yinshihir,yinshihir,True,9,9,0-9,0-9,arabic_harakat
لَغِّم,laghghim,laghghim,True,6,8,0-9,0-9,arabic_harakat
حِلِس,7ilis,7ilis,True,5,5,0-9,0-9,arabic_harakat
يبَوِّس,ybawwis,ybawwis,True,7,7,0-9,0-9,arabic_harakat
تَمْسِيد,tamsiid,tamsiid,True,8,7,0-9,0-9,arabic_harakat
أَخذ مَجْدُه,2akhad maddo,2akhad majdo,False,12,12,10-19,10-19,arabic_harakat
حَنَّط,7annat,7annat,True,6,6,0-9,0-9,arabic_harakat
أَحْرَم,2a7ram,2a7ram,True,7,6,0-9,0-9,arabic_harakat
اِتْسَرَّع,2itsarra3,2itsarra3,True,10,9,10-19,0-9,arabic_harakat
طَوشِة,tooshe,tooshe,True,6,6,0-9,0-9,arabic_harakat
اِنْفِصِل,2infisil,2infisil,True,9,8,0-9,0-9,arabic_harakat
كَادِر,kaadir,kaadir,True,6,6,0-9,0-9,arabic_harakat
يي عَاليهود,yii 3alyahuud,yii3 2ilyaahwiid,False,11,13,10-19,10-19,arabic_harakat
نَعَش,na3ash,na3ash,True,5,6,0-9,0-9,arabic_harakat
اِسْتَعْيِب,2ista3yib,2ista3yib,True,11,9,10-19,0-9,arabic_harakat
طِمِع,timi3,timi3,True,5,5,0-9,0-9,arabic_harakat
دَشِّب,dashshib,dashshib,True,6,8,0-9,0-9,arabic_harakat
يطَبِّش,ytabbish,ytabbish,True,7,8,0-9,0-9,arabic_harakat
فَلَاعِيص,falaa3iis,falaa3iis,True,9,9,0-9,0-9,arabic_harakat
قَمِّط,qammit,qammit,True,6,6,0-9,0-9,arabic_harakat
يدُور,yduur,yduur,True,5,5,0-9,0-9,arabic_harakat
يعَفِّط,y3affit,y3affit,True,7,7,0-9,0-9,arabic_harakat
بين السطور,been 2issutuur,bini 2issawar,False,10,14,10-19,10-19,arabic_harakat
اِفْتَتَح,2iftata7,2iftata7,True,9,8,0-9,0-9,arabic_harakat
يِتْشَنَّج,yitshannaj,yitshannaj,True,10,10,10-19,10-19,arabic_harakat
هِوَايِة,hiwaaye,hiwaaye,True,8,7,0-9,0-9,arabic_harakat
مَدَنِي,madani,madani,True,7,6,0-9,0-9,arabic_harakat
عْيُونُه والقَبِر,3yuuno wilqabir,3yuuno 2ilqabir,False,17,15,10-19,10-19,arabic_harakat
اِسْتِحِي,2isti7i,2isti7i,True,9,7,0-9,0-9,arabic_harakat
عَطْوِة,3atwe,3atwe,True,7,5,0-9,0-9,arabic_harakat
مِطْقَاعَة,mitqaa3a,mitqaa3a,True,10,8,10-19,0-9,arabic_harakat
مِتْحَنْدِر,mit7andir,mit7andir,True,11,9,10-19,0-9,arabic_harakat
لَاجِئ,laaji2,laaji2,True,6,6,0-9,0-9,arabic_harakat
فِش خَوَاص,fish khawaas,fish khawaas,True,10,12,10-19,10-19,arabic_harakat
تْوَاضَع,twaada3,twaada3,True,8,7,0-9,0-9,arabic_harakat
يِنْبَحّ,yinba77,yinba77,True,8,7,0-9,0-9,arabic_harakat
شِبِل,shibil,shibil,True,5,6,0-9,0-9,arabic_harakat
يِئِس,yi2is,yi2is,True,5,5,0-9,0-9,arabic_harakat
مَطْرَح,matra7,matra7,True,7,6,0-9,0-9,arabic_harakat
اِنْزِف,2inzif,2inzif,True,7,6,0-9,0-9,arabic_harakat
نِسْيَان,nisyaan,nisyaan,True,8,7,0-9,0-9,arabic_harakat
يرَزِّز,yrazziz,yrazziz,True,7,7,0-9,0-9,arabic_harakat
حَلّ,7all,7all,True,4,4,0-9,0-9,arabic_harakat
حَسّ,7ass,7ass,True,4,4,0-9,0-9,arabic_harakat
نِسِي حَالُه,nisi 7aalo,nisi 7aalo,True,12,10,10-19,10-19,arabic_harakat
سَحَابِة,sa7aabe,sa7aabe,True,8,7,0-9,0-9,arabic_harakat
نَحَس,na7as,na7as,True,5,5,0-9,0-9,arabic_harakat
دَعْزَق,da3zaq,da3zaq,True,7,6,0-9,0-9,arabic_harakat
ينَصِّب,ynassib,ynassib,True,7,7,0-9,0-9,arabic_harakat
الدَّفَاتِر القَدِيمِة,2iddafaatir 2ilqadiime,2iddaffaat riqmiye,False,22,22,20-29,20-29,arabic_harakat
زَوَّع,zawwa3,zawwa3,True,6,6,0-9,0-9,arabic_harakat
تَطْنِيز,tatniiz,tatniiz,True,8,7,0-9,0-9,arabic_harakat
يِتْوَسَّل,yitwassal,yitwassal,True,10,9,10-19,0-9,arabic_harakat
ذَبَّل,dabbal,dabbal,True,6,6,0-9,0-9,arabic_harakat
حُثَالِة القَهْوِة,7uthaalit 2ilqahwe,7uthaale 2ilqoothe,False,18,18,10-19,10-19,arabic_harakat
رَجَا,raja,raja,True,5,4,0-9,0-9,arabic_harakat
بَقْرُونِة,baqruune,baqruune,True,10,8,10-19,0-9,arabic_harakat
كَشْفِيِّة,kashfiyye,kashfiyye,True,10,9,10-19,0-9,arabic_harakat
يِتْبَاعَد,yitbaa3ad,yitbaa3ad,True,10,9,10-19,0-9,arabic_harakat
صْرَافِة,sraafe,sraafe,True,8,6,0-9,0-9,arabic_harakat
يشَكْشِك,yshakshik,yshakshik,True,8,9,0-9,0-9,arabic_harakat
جِيرَان,jiiraan,jiiraan,True,7,7,0-9,0-9,arabic_harakat
مَنَاخِيز,manaakhiiz,manaakhiiz,True,9,10,0-9,10-19,arabic_harakat
يِنْغِلِب,yinghilib,yinghilib,True,9,9,0-9,0-9,arabic_harakat
قَرَّر,qarrar,qarrar,True,6,6,0-9,0-9,arabic_harakat
قَرَارِيط,qaraariit,qaraariit,True,9,9,0-9,0-9,arabic_harakat
يِتْخَوَّش,yitkhawwash,yitkhawwash,True,10,11,10-19,10-19,arabic_harakat
هَوِّر,hawwir,hawwir,True,6,6,0-9,0-9,arabic_harakat
اِلْتَحَق,2ilta7aq,2ilta7aq,True,9,8,0-9,0-9,arabic_harakat
جَرَس,jaras,jaras,True,5,5,0-9,0-9,arabic_harakat
زَيَّن,zayyan,zayyan,True,6,6,0-9,0-9,arabic_harakat
اِزْدِهِر,2izdihir,2izdihir,True,9,8,0-9,0-9,arabic_harakat
أَنْحَف,2an7af,2an7af,True,7,6,0-9,0-9,arabic_harakat
مقصوفِة الرَّقبة,maqsuufit 2irraqabe,muquufit 2irraqis,False,16,19,10-19,10-19,arabic_harakat
أَخَذ,2akhad,2akhaz,False,5,6,0-9,0-9,arabic_harakat
فَقِيد,faqiid,faqiid,True,6,6,0-9,0-9,arabic_harakat
تَوتْيَا,tootya,tawya,False,8,6,0-9,0-9,arabic_harakat
سِد نيعَك,sidd nii3ak,siddin 3ak,False,9,11,0-9,10-19,arabic_harakat
نَقِّز,naqqiz,naqqiz,True,6,6,0-9,0-9,arabic_harakat
سِمّ,simm,simm,True,4,4,0-9,0-9,arabic_harakat
طَبَخ,tabakh,tabakh,True,5,6,0-9,0-9,arabic_harakat
لَعْوَبِة,la3wabe,la3wabe,True,9,7,0-9,0-9,arabic_harakat
مْسَجَّل,msajjal,msajjal,True,8,7,0-9,0-9,arabic_harakat
شَخِّط,shakhkhit,shakhkhit,True,6,9,0-9,0-9,arabic_harakat
اِتْجَرْبَح,2itdjarba7,2itdjarba7,True,11,10,10-19,10-19,arabic_harakat
الجوز في البيت رحمة حتى لو كَان فحمة,2iljooz filbeet ra7me 7atta law kaan fa7me,2iljoofze yaa yti7me 2ilbikra 7an wu7aze latijaman fe,False,36,42,30-39,40-49,arabic_harakat
يزَقِّف,yizaqqif,yzaqqif,False,7,8,0-9,0-9,arabic_harakat
طَبّ سَاكِت,tabb saakit,tabb saakit,True,11,11,10-19,10-19,arabic_harakat
يِمْعَص,yim3as,yim3as,True,7,6,0-9,0-9,arabic_harakat
اِبن بَطْنِي بيعرف لرطْني,2ibin batni byi3rif laratni,2ibin batni fir3eet,False,25,27,20-29,20-29,arabic_harakat
عُنْصُر,3unsur,3unsur,True,7,6,0-9,0-9,arabic_harakat
زْقُرْتِيِّة,zgurtiyye,zqurtiyye,False,12,9,10-19,0-9,arabic_harakat
روحُه طويلة,roo7o tawiile,roo7o tayle,False,11,13,10-19,10-19,arabic_harakat
تْفَسَّخ,tfassakh,tfassakh,True,8,8,0-9,0-9,arabic_harakat
سَلِّح,salli7,salli7,True,6,6,0-9,0-9,arabic_harakat
طَقَّش,taqq22ash,taqq22ash,True,6,9,0-9,0-9,arabic_harakat
فُقُم,fuqum,fuqum,True,5,5,0-9,0-9,arabic_harakat
اِتْحَفَّظ,2it7affaz,2it7affaz,True,10,9,10-19,0-9,arabic_harakat
خَارِي,khaari,khaari,True,6,6,0-9,0-9,arabic_harakat
أَنْتَك,2antak,2antak,True,7,6,0-9,0-9,arabic_harakat
مُنَاوَبِة,munaawabe,munaawabe,True,10,9,10-19,0-9,arabic_harakat
دِينَار,diinaar,diinaar,True,7,7,0-9,0-9,arabic_harakat
تْمَرَّض,tmarrad,tmarrad,True,8,7,0-9,0-9,arabic_harakat
يِتْوَسَّع,yitwassa3,yitwassa3,True,10,9,10-19,0-9,arabic_harakat
عَادَل,3aadal,3aadal,True,6,6,0-9,0-9,arabic_harakat
أَنِيق,2aniiq,2aniiq,True,6,6,0-9,0-9,arabic_harakat
تْنَشَّف,tnashshaf,tnashshaf,True,8,9,0-9,0-9,arabic_harakat
شْرُوش,shruush,shruush,True,6,7,0-9,0-9,arabic_harakat
فَشَخ,fashakh,fashakh,True,5,7,0-9,0-9,arabic_harakat
تْوَافَد,twaafad,twaafad,True,8,7,0-9,0-9,arabic_harakat
قَحْمَش,qa7mash,qka7mash,False,7,7,0-9,0-9,arabic_harakat
