source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
مَنَاحِل,manaa7il,manaa7il,True,8,8,0-9,0-9,levanti_harakat_prediction
كُرّ,karr,kurr,False,4,4,0-9,0-9,levanti_harakat_prediction
تَحْرِير,ta7riir,ta7riir,True,8,7,0-9,0-9,levanti_harakat_prediction
يِْنازِع,ynaazi3,ynaazi3,True,8,7,0-9,0-9,levanti_harakat_prediction
دِرَاسِة,draase,diraase,False,8,6,0-9,0-9,levanti_harakat_prediction
فَتَّاحَة,fattaa7a,fattaa7a,True,9,8,0-9,0-9,levanti_harakat_prediction
اِسْتَصْعَب,2istas3ab,2istas3ib,False,11,9,10-19,0-9,levanti_harakat_prediction
ذْنِيْن,dineen,daniin,False,7,6,0-9,0-9,levanti_harakat_prediction
يِخضْخِض,ykhadkhid,yikhdakh,False,8,9,0-9,0-9,levanti_harakat_prediction
المِنْيِة ولَا الدِّنْيِة,2almaniyye wala 2iddaniyye,2ilminye wilde 2inyaade,False,25,26,20-29,20-29,levanti_harakat_prediction
بَلبعَة,balba3a,balba3a,True,7,7,0-9,0-9,levanti_harakat_prediction
اِنْلَطَّش,2inlatash,2inlitish,False,10,9,10-19,0-9,levanti_harakat_prediction
يلْفِت,yilfit,ylaffit,False,6,6,0-9,0-9,levanti_harakat_prediction
صَهْلَل,sahlil,sahlal,False,7,6,0-9,0-9,levanti_harakat_prediction
أَصْفَر,2asfar,2asfar,True,7,6,0-9,0-9,levanti_harakat_prediction
مْخَنَّم,mkhannim,mkhannam,False,8,8,0-9,0-9,levanti_harakat_prediction
عَزَّابِي,3izzaabi,3azzaabi,False,9,8,0-9,0-9,levanti_harakat_prediction
بكُم,bukum,bakkam,False,4,5,0-9,0-9,levanti_harakat_prediction
خَي,khayy,khayyi,False,3,5,0-9,0-9,levanti_harakat_prediction
حَابِى,7aaba,7aaba,True,6,5,0-9,0-9,levanti_harakat_prediction
هَمَط,hammit,hammit,True,5,6,0-9,0-9,levanti_harakat_prediction
يِدْكُن,ydakkin,ydakkin,True,7,7,0-9,0-9,levanti_harakat_prediction
اِكْنِز,2uknuz,2iknuz,False,7,6,0-9,0-9,levanti_harakat_prediction
أَجَاز,2ajaaz,2ajaaz,True,6,6,0-9,0-9,levanti_harakat_prediction
مُدْرِك,midrik,mudrik,False,7,6,0-9,0-9,levanti_harakat_prediction
بْسُوْم,bsuum,bsuum,True,7,5,0-9,0-9,levanti_harakat_prediction
تْشَرْدِق,tshardaq,tshardaq,True,9,8,0-9,0-9,levanti_harakat_prediction
فَقْسِة,faqse,faqse,True,7,5,0-9,0-9,levanti_harakat_prediction
زَايِح,zaayi7,zaayi7,True,6,6,0-9,0-9,levanti_harakat_prediction
إِمْلَاء,2imlaa2,2imlaa2,True,8,7,0-9,0-9,levanti_harakat_prediction
سَلْطَن,saltin,saltan,False,7,6,0-9,0-9,levanti_harakat_prediction
بَطِن,batin,battin,False,5,5,0-9,0-9,levanti_harakat_prediction
يِتْخَزَّن,yitkhazzan,yitkhazzan,True,10,10,10-19,10-19,levanti_harakat_prediction
خِسِر,khassar,khassir,False,5,7,0-9,0-9,levanti_harakat_prediction
جْمُوْد,jumuud,jmuud,False,7,6,0-9,0-9,levanti_harakat_prediction
اِتْخَرْشم,2itkharsham,2itkharsham,True,10,11,10-19,10-19,levanti_harakat_prediction
يِسْلِّي,ysalli,yisli,False,8,6,0-9,0-9,levanti_harakat_prediction
اِتَّصَافَى,2itsaafa,2itsaafa,True,11,8,10-19,0-9,levanti_harakat_prediction
أُسْطُوْرَة,2ustuura,2ustuura,True,11,8,10-19,0-9,levanti_harakat_prediction
الحِسّ,2il7as,2il7as,True,6,6,0-9,0-9,levanti_harakat_prediction
دَوْز,duuz,dawwiz,False,5,4,0-9,0-9,levanti_harakat_prediction
رَخَاء,rakhaa2,rakhaa2,True,6,7,0-9,0-9,levanti_harakat_prediction
يِتْجَبْجَب,yitdjabdjab,yitjabdjab,False,11,11,10-19,10-19,levanti_harakat_prediction
مَتْرُوس,matruus,matruus,True,8,7,0-9,0-9,levanti_harakat_prediction
مِصْمَص,masmas,masmas,True,7,6,0-9,0-9,levanti_harakat_prediction
عَادِي,3aadi,3aadi,True,6,5,0-9,0-9,levanti_harakat_prediction
مَضْرُوْب بْحَجَرْكْبِيْر,madruub b7ajar faadi,madruub bidjreek,False,25,20,20-29,20-29,levanti_harakat_prediction
مقْبَس,mqabbis,mqabbis,True,6,7,0-9,0-9,levanti_harakat_prediction
شخُوص,shukhuus,shkhuus,False,5,8,0-9,0-9,levanti_harakat_prediction
مِصْمَصَة,masmasa,mismasa,False,9,7,0-9,0-9,levanti_harakat_prediction
تْعَزَّز,t3azzaz,t3azzaz,True,8,7,0-9,0-9,levanti_harakat_prediction
كَذَّاب,kazzaabkadhdhaab,kazzaab,False,7,16,0-9,10-19,levanti_harakat_prediction
تْشَكِّك,tshakkak,tshakkak,True,8,8,0-9,0-9,levanti_harakat_prediction
اِرْتِبِك,2irtabak,2irtibik,False,9,8,0-9,0-9,levanti_harakat_prediction
فَسِيْدِيِّة,fusseediyye,fasiidiyye,False,12,11,10-19,10-19,levanti_harakat_prediction
قْلَادِة,gklaade,qlaade,False,8,7,0-9,0-9,levanti_harakat_prediction
اِشْتَرَك,2ishtarak,2ishtarik,False,9,9,0-9,0-9,levanti_harakat_prediction
اِنْتَقَع,2intaqa3,2intiqi3,False,9,8,0-9,0-9,levanti_harakat_prediction
يِتْبَلَّط,yitballat,yitballat,True,10,9,10-19,0-9,levanti_harakat_prediction
ذْيَاب,dyaab,dyaab,True,6,5,0-9,0-9,levanti_harakat_prediction
فِرْشَايِة,furshaaye,firshaaye,False,10,9,10-19,0-9,levanti_harakat_prediction
خطُوط,khutuut,khatwat,False,5,7,0-9,0-9,levanti_harakat_prediction
يِنْبَع,yunbu3,yinbu3,False,7,6,0-9,0-9,levanti_harakat_prediction
مِشَط,mushut,mashshit,False,5,6,0-9,0-9,levanti_harakat_prediction
مْشَوَّش,mshawwash,mshawwish,False,8,9,0-9,0-9,levanti_harakat_prediction
يْحَاتِف,y7aatif,y7aatif,True,8,7,0-9,0-9,levanti_harakat_prediction
نَاد,naad,naad,True,4,4,0-9,0-9,levanti_harakat_prediction
يِتْقَطَّم,yitqattam,yitqattam,True,10,9,10-19,0-9,levanti_harakat_prediction
الْعُرْسَان طَوَابِير,2il3irsaan tawaabiir,2il3arsaan 2ilbiwatar,False,21,20,20-29,20-29,levanti_harakat_prediction
لَام,laam,laam,True,4,4,0-9,0-9,levanti_harakat_prediction
فَقْعَة,fuq3a,faq3a,False,7,5,0-9,0-9,levanti_harakat_prediction
أَبُو العَبِد,2abu 2il3abid,2abu 2il3ibd,False,13,13,10-19,10-19,levanti_harakat_prediction
اِطْعُن,2it3an,2it3an,True,7,6,0-9,0-9,levanti_harakat_prediction
يقْرمِط,yqgarmit,yqarmit,False,7,8,0-9,0-9,levanti_harakat_prediction
عِقَاب,3iqaab,3iqaab,True,6,6,0-9,0-9,levanti_harakat_prediction
تَاجِر دِين,taajir diin,taajir diin,True,11,11,10-19,10-19,levanti_harakat_prediction
نَشَر,nashir,nashshar,False,5,6,0-9,0-9,levanti_harakat_prediction
حَلَّاس,7allaas,7allaas,True,7,7,0-9,0-9,levanti_harakat_prediction
دَوْشَكِة,dooshka,dooshake,False,9,7,0-9,0-9,levanti_harakat_prediction
تَلَاكُم,tlaakam,tlaakam,True,8,7,0-9,0-9,levanti_harakat_prediction
تْسَلَّح,tsalla7,tsalla7,True,8,7,0-9,0-9,levanti_harakat_prediction
وَاجِه,waajih,waajih,True,6,6,0-9,0-9,levanti_harakat_prediction
سَلِيْمِة,saliime,saliime,True,9,7,0-9,0-9,levanti_harakat_prediction
تبَلَّط,tballat,tballat,True,7,7,0-9,0-9,levanti_harakat_prediction
مَخْمُوْع,makhmuu3,makhmuu3,True,9,8,0-9,0-9,levanti_harakat_prediction
مْنَاحَرَة,mnaa7ara,mnaa7ara,True,10,8,10-19,0-9,levanti_harakat_prediction
يِسْتَقْطِع,yistaqti3,yistaqti3,True,11,9,10-19,0-9,levanti_harakat_prediction
فَارَة,faara,faara,True,6,5,0-9,0-9,levanti_harakat_prediction
دَرِس,daris,darras,False,5,5,0-9,0-9,levanti_harakat_prediction
تَجْحِيْشِة,taj7iishe,taj7iishe,True,11,9,10-19,0-9,levanti_harakat_prediction
سَاكُو,saako,saakuuk,False,6,5,0-9,0-9,levanti_harakat_prediction
سَهِي,sahhi,sahhi,True,5,5,0-9,0-9,levanti_harakat_prediction
يْشَنِّف,yushnuf,yshannif,False,8,7,0-9,0-9,levanti_harakat_prediction
أَقْزَام,2aqzaam,2aqzaam,True,8,7,0-9,0-9,levanti_harakat_prediction
اطْمَع,2itma3,2itma3,True,6,6,0-9,0-9,levanti_harakat_prediction
طَلِّة,talle,talle,True,6,5,0-9,0-9,levanti_harakat_prediction
نِحِّيب,na7iib,na7iib,True,7,6,0-9,0-9,levanti_harakat_prediction
يِسْتَبْعِد,yistab3id,yistab3id,True,11,9,10-19,0-9,levanti_harakat_prediction
يِتْقَطَّب,yitqattab,yitqattab,True,10,9,10-19,0-9,levanti_harakat_prediction
طَقَّع,taqqi3,taqqa3,False,6,6,0-9,0-9,levanti_harakat_prediction
مِنَّى عَينِي,muna 3eeni,min 3ayyin,False,13,10,10-19,10-19,levanti_harakat_prediction
اِنْدَه,2indah,2indah,True,7,6,0-9,0-9,levanti_harakat_prediction
صِفِّة سْنَان,saffit snaan,siff sanaane,False,13,12,10-19,10-19,levanti_harakat_prediction
بَرَامِج,baraamij,baraamij,True,8,8,0-9,0-9,levanti_harakat_prediction
زَلَّط,zalat,zallit,False,6,5,0-9,0-9,levanti_harakat_prediction
كَمن,kimin,kaman,False,4,5,0-9,0-9,levanti_harakat_prediction
مَزْكِم,mzakkim,mzakkim,True,7,7,0-9,0-9,levanti_harakat_prediction
دَوْرَة الحَرَامِي,doorit 2il7araami,doorara 2il7amiire,False,18,17,10-19,10-19,levanti_harakat_prediction
تَغَافُل,tghaafal,tghaafal,True,8,8,0-9,0-9,levanti_harakat_prediction
اِتْبَرْبج,2itbarbadj,2itbarbaj,False,10,10,10-19,10-19,levanti_harakat_prediction
شَنْبَر,shumbur,shanbar,False,7,7,0-9,0-9,levanti_harakat_prediction
اِتْسَخْمَط,2itsakhmat,2itsakhmat,True,11,10,10-19,10-19,levanti_harakat_prediction
دقِم,daqam,daqqam,False,4,5,0-9,0-9,levanti_harakat_prediction
لثُم,lusum,lassam,False,4,5,0-9,0-9,levanti_harakat_prediction
قِطَع,qita3,qatta3,False,5,5,0-9,0-9,levanti_harakat_prediction
أَعَجّ,2a3idj,2a33aj,False,6,6,0-9,0-9,levanti_harakat_prediction
رَقَعِت ضِحْكِة,raqa3at di7ke,raqa3it d7ake,False,15,13,10-19,10-19,levanti_harakat_prediction
بَعَابِيز,ba3aabiiz,ba3aabiiz,True,9,9,0-9,0-9,levanti_harakat_prediction
يِبْحَلِق,yba7liq,yba7liq,True,9,7,0-9,0-9,levanti_harakat_prediction
بَرْضُه,barduh,bardah,False,7,6,0-9,0-9,levanti_harakat_prediction
اِسْتِرْجَال,2istirjaal,2istirjaal,True,12,10,10-19,10-19,levanti_harakat_prediction
مَقَاس,maqaas,maqaas,True,6,6,0-9,0-9,levanti_harakat_prediction
يِنْحَقّ,yin7aqq,yin7aqq,True,8,7,0-9,0-9,levanti_harakat_prediction
هَزِيْمِة,haziime,haziime,True,9,7,0-9,0-9,levanti_harakat_prediction
تْحَرْقِص,t7arqas,t7arqas,True,9,7,0-9,0-9,levanti_harakat_prediction
مَاعُوْن,maa3uun,maa3uun,True,8,7,0-9,0-9,levanti_harakat_prediction
شِلِع,shala3,shalli3,False,5,6,0-9,0-9,levanti_harakat_prediction
مْقَطِّش,mqattish,mqattish,True,8,8,0-9,0-9,levanti_harakat_prediction
يَذْرِي,ydharri,yidhri,False,7,7,0-9,0-9,levanti_harakat_prediction
شَلْفَط,shalfat,shalfit,False,7,7,0-9,0-9,levanti_harakat_prediction
مصَنَّم,msannim,msannim,True,7,7,0-9,0-9,levanti_harakat_prediction
يْرَطِّب,yrattib,yrattib,True,8,7,0-9,0-9,levanti_harakat_prediction
يِسْرَع,ysarri3,yisra3,False,7,7,0-9,0-9,levanti_harakat_prediction
مَحْجُوْر,ma7juur,ma7juur,True,9,7,0-9,0-9,levanti_harakat_prediction
اِسْتَغْمَق,2istaghmaq,2istaghmiq,False,11,10,10-19,10-19,levanti_harakat_prediction
أَمن,2amin,2ammin,False,4,5,0-9,0-9,levanti_harakat_prediction
اِتْمَهَّل,2itmahhal,2itmahhal,True,10,9,10-19,0-9,levanti_harakat_prediction
يِدْغَش,yidghash,yidghash,True,7,8,0-9,0-9,levanti_harakat_prediction
يْصَفِّف,ysaffif,ysaffif,True,8,7,0-9,0-9,levanti_harakat_prediction
زِْهِق,zihiq,zahhiq,False,6,5,0-9,0-9,levanti_harakat_prediction
اِفْزَع,2ifzi3,2ifza3,False,7,6,0-9,0-9,levanti_harakat_prediction
أَحْصَى,2a7sa,2a7sa,True,7,5,0-9,0-9,levanti_harakat_prediction
يِجْبِد,yijbid,yjabbid,False,7,6,0-9,0-9,levanti_harakat_prediction
يِزَحْلِق,yza7liq,yza7liq,True,9,7,0-9,0-9,levanti_harakat_prediction
اِرْضِي,2irdi,2irdi,True,7,5,0-9,0-9,levanti_harakat_prediction
أَخَذ مجْدُه,2akhad maddo,2akhad majdo,False,12,12,10-19,10-19,levanti_harakat_prediction
لَطَايِة,lattaaye,lataaye,False,8,8,0-9,0-9,levanti_harakat_prediction
فَاتَك نُصّ عُمْرَك,faatak nuss 3umrak,faatkun sumur 3ak,False,19,18,10-19,10-19,levanti_harakat_prediction
سْمَاط,smaat,samta,False,6,5,0-9,0-9,levanti_harakat_prediction
صَعِق,sa3aq,sa33iq,False,5,5,0-9,0-9,levanti_harakat_prediction
شَالَيْش,shaaliish,shaaliish,True,8,9,0-9,0-9,levanti_harakat_prediction
اسْتَيْسَر,2istaysar,2isteesir,False,10,9,10-19,0-9,levanti_harakat_prediction
رَحْرَح,ra7ra7,ra7ra7,True,7,6,0-9,0-9,levanti_harakat_prediction
مَرْسُوْم,marsuum,marsuum,True,9,7,0-9,0-9,levanti_harakat_prediction
مْجَعْرِن,mdja3rin,mdja3rin,True,9,8,0-9,0-9,levanti_harakat_prediction
يِلْحَم,yil7im,yil7am,False,7,6,0-9,0-9,levanti_harakat_prediction
يِتْحَمَّس,yit7ammas,yit7ammas,True,10,9,10-19,0-9,levanti_harakat_prediction
تَمْهِيْدِي,tamhiidi,tamhiidi,True,11,8,10-19,0-9,levanti_harakat_prediction
فَقَر,fuqur,faqqar,False,5,5,0-9,0-9,levanti_harakat_prediction
عَمَى,3ama,3ama,True,5,4,0-9,0-9,levanti_harakat_prediction
شَامْبُو,shaambo,shaambuub,False,8,7,0-9,0-9,levanti_harakat_prediction
اِنْشَلّ,2inshall,2inshall,True,8,8,0-9,0-9,levanti_harakat_prediction
يِتْجَاذَب,yitjaazab,yitjaazab,True,10,9,10-19,0-9,levanti_harakat_prediction
يِتْمَسَّد,yitmassad,yitmassad,True,10,9,10-19,0-9,levanti_harakat_prediction
يِتْهَضَّم,yithaddam,yithaddam,True,10,9,10-19,0-9,levanti_harakat_prediction
مْبَوِّم,mbawwim,mbawwim,True,8,7,0-9,0-9,levanti_harakat_prediction
يْرَخْرِخ,yrakhrikh,yrakhrikh,True,9,9,0-9,0-9,levanti_harakat_prediction
تْلَاشَى,tlaasha,tlaasha,True,8,7,0-9,0-9,levanti_harakat_prediction
هَدِي,haddi,haddi,True,5,5,0-9,0-9,levanti_harakat_prediction
يِْهَجِّر,yuhjur,yhajjir,False,9,6,0-9,0-9,levanti_harakat_prediction
حَتَّى,7atta,7atta,True,6,5,0-9,0-9,levanti_harakat_prediction
بَرْدَان,bardaan,bardaan,True,8,7,0-9,0-9,levanti_harakat_prediction
اِمْتَدّ,2imtadd,2imtadd,True,8,7,0-9,0-9,levanti_harakat_prediction
حَشَى,7ashsha,7ashsha,True,5,7,0-9,0-9,levanti_harakat_prediction
اِنْقَل,2unqul,2inqall,False,7,6,0-9,0-9,levanti_harakat_prediction
اِنْكَشَف,2inkashaf,2inkashaf,True,9,9,0-9,0-9,levanti_harakat_prediction
سَاعَة,see3a,saa3a,False,6,5,0-9,0-9,levanti_harakat_prediction
مكَنّز,mikniz,mkanniz,False,6,6,0-9,0-9,levanti_harakat_prediction
غَرِب,gharrab,gharrab,True,5,7,0-9,0-9,levanti_harakat_prediction
بَلَابِل,balaabil,balaabil,True,8,8,0-9,0-9,levanti_harakat_prediction
سِجِن,sajan,sajjin,False,5,5,0-9,0-9,levanti_harakat_prediction
محَزِّز,m7azziz,m7azziz,True,7,7,0-9,0-9,levanti_harakat_prediction
خضَار,khadaar,khudaar,False,5,7,0-9,0-9,levanti_harakat_prediction
اِتْوَحَِش,2itwa77ash,2itwa77ash,True,10,10,10-19,10-19,levanti_harakat_prediction
فَاز,faaz,faaz,True,4,4,0-9,0-9,levanti_harakat_prediction
اِصْطَبَر,2istabar,2istabir,False,9,8,0-9,0-9,levanti_harakat_prediction
بَرَأ,barra2,barra2,True,5,6,0-9,0-9,levanti_harakat_prediction
اِشْبَه,2ishbih,2ishbih,True,7,7,0-9,0-9,levanti_harakat_prediction
طَوَافِير,tawaafiir,tawaafiir,True,9,9,0-9,0-9,levanti_harakat_prediction
يِدْعَبِل,yda3bil,yda3bil,True,9,7,0-9,0-9,levanti_harakat_prediction
يِحْذِف,y7azzif,yi7zif,False,7,7,0-9,0-9,levanti_harakat_prediction
يِتْدَلْدَق,yiddalda2,yiddalda2,True,11,9,10-19,0-9,levanti_harakat_prediction
تبَلَّك,tballak,tballak,True,7,7,0-9,0-9,levanti_harakat_prediction
صَقَل,saqal,saqal,True,5,5,0-9,0-9,levanti_harakat_prediction
ضَوْج,duuj,dawwij,False,5,4,0-9,0-9,levanti_harakat_prediction
فِيد,fiid,feed,False,4,4,0-9,0-9,levanti_harakat_prediction
زَحْمِة,za7me,za7me,True,7,5,0-9,0-9,levanti_harakat_prediction
غَطّ,ghutt,ghatt,False,4,5,0-9,0-9,levanti_harakat_prediction
يِحْجَر,y7ajjir,yi7jar,False,7,7,0-9,0-9,levanti_harakat_prediction
اِسْتِقْرَار,2istiqraar,2istiqraar,True,12,10,10-19,10-19,levanti_harakat_prediction
بَوَاعِيْض,bawaa3iid,bawaa3iid,True,10,9,10-19,0-9,levanti_harakat_prediction
يِسْتَهْدِّي,yistahdi,yistahdi,True,12,8,10-19,0-9,levanti_harakat_prediction
اِعْتِبَار,2i3tibaar,2i3tibaar,True,10,9,10-19,0-9,levanti_harakat_prediction
شَرْقِي,sharqi,sharki,False,7,6,0-9,0-9,levanti_harakat_prediction
اِسْتَقْبَل,2istaqbal,2istaqbil,False,11,9,10-19,0-9,levanti_harakat_prediction
خَِرَّف,kharraf,kharraf,True,7,7,0-9,0-9,levanti_harakat_prediction
عشْم,3ashshim,3ashshim,True,4,8,0-9,0-9,levanti_harakat_prediction
سَلَخ,sallakh,sallikh,False,5,7,0-9,0-9,levanti_harakat_prediction
اتْمصوِع,2itmaswa3,2itmawsa3,False,8,9,0-9,0-9,levanti_harakat_prediction
اِنْشَئ,2inshi2,2insha2,False,7,7,0-9,0-9,levanti_harakat_prediction
يِسْتَكْفِي,yistakfi,yistakfi,True,11,8,10-19,0-9,levanti_harakat_prediction
تَهْلِيل,tahliil,tahliil,True,8,7,0-9,0-9,levanti_harakat_prediction
عَقِل الرَّحْمَن,3aqil 2irra7maan,3aqal 2irra7in,False,16,16,10-19,10-19,levanti_harakat_prediction
يِنْقِصِع,yinqasa3,yinqisi3,False,9,8,0-9,0-9,levanti_harakat_prediction
يعْبُر,y3abbir,yi3bur,False,6,7,0-9,0-9,levanti_harakat_prediction
بَالع رَادْيُو,baali3 raadyo,baala3 raadyo,False,14,13,10-19,10-19,levanti_harakat_prediction
يِتْشَجَّع,yitshajja3,yitshajja3,True,10,10,10-19,10-19,levanti_harakat_prediction
اِعْتَدِّي,2i3tidi,2i3tidi,True,10,7,10-19,0-9,levanti_harakat_prediction
مَظْلُوْم,mazluum,mazluum,True,9,7,0-9,0-9,levanti_harakat_prediction
أَنْتَج,2antaj,2antaj,True,7,6,0-9,0-9,levanti_harakat_prediction
تَحْجِيم,ta7jiim,ta7jiim,True,8,7,0-9,0-9,levanti_harakat_prediction
يِنْبَلِف,yinbilif,yinbilif,True,9,8,0-9,0-9,levanti_harakat_prediction
يِنْقَال,yinqaal,yinqaal,True,8,7,0-9,0-9,levanti_harakat_prediction
رَافِق,raafaq,raafiq,False,6,6,0-9,0-9,levanti_harakat_prediction
مَخُّه قَنْدَرَة,mukhkho qkundara,makhkho qandara,False,16,16,10-19,10-19,levanti_harakat_prediction
سَالَك,saalik,saalik,True,6,6,0-9,0-9,levanti_harakat_prediction
يِتْسَوَّق,yitsawwaq,yitsawwaq,True,10,9,10-19,0-9,levanti_harakat_prediction
حَلَفْش,7alfash,7alfish,False,7,7,0-9,0-9,levanti_harakat_prediction
يِجْعَص,yij3as,yij3as,True,7,6,0-9,0-9,levanti_harakat_prediction
بَسَاع,bsaa3,basaa3,False,6,5,0-9,0-9,levanti_harakat_prediction
تِنْتِف,tantif,tnattaf,False,7,6,0-9,0-9,levanti_harakat_prediction
بُوْر,buur,bawwir,False,5,4,0-9,0-9,levanti_harakat_prediction
تَرَهَّل,tarahhul,trahhal,False,8,8,0-9,0-9,levanti_harakat_prediction
اِقْتَرَع,2iqtari3,2iqtara3,False,9,8,0-9,0-9,levanti_harakat_prediction
هَلْمَنِة,halmane,halmane,True,9,7,0-9,0-9,levanti_harakat_prediction
دَوْرَخَة,doorakhe,doorakha,False,9,8,0-9,0-9,levanti_harakat_prediction
تَوْجَيه,tawjiih,tawjiih,True,8,7,0-9,0-9,levanti_harakat_prediction
يِنْجَد,yinjid,yinjadd,False,7,6,0-9,0-9,levanti_harakat_prediction
يِتْشَرنخ,yitsharnakh,yitsharnakh,True,9,11,0-9,10-19,levanti_harakat_prediction
يِسْتَحْضِر,yista7dir,yista7dir,True,11,9,10-19,0-9,levanti_harakat_prediction
يصَرْبِع,ysarbi3,ysarbi3,True,8,7,0-9,0-9,levanti_harakat_prediction
تْصَارِع,tasaaru3,tsaara3,False,8,8,0-9,0-9,levanti_harakat_prediction
كَاكِي,kaaki,kaaki,True,6,5,0-9,0-9,levanti_harakat_prediction
فَرِيْد,fariid,fariid,True,7,6,0-9,0-9,levanti_harakat_prediction
تْفَرْكِش,tfarkash,tfarkash,True,9,8,0-9,0-9,levanti_harakat_prediction
هَتَك عَرض,hatak 3ard,hatak 3arad,False,10,10,10-19,10-19,levanti_harakat_prediction
مَجَارِيْر,majaariir,majaariir,True,10,9,10-19,0-9,levanti_harakat_prediction
لَو يْصِيرُوا اجْرَيْك فَوْق وْرَاسَك تَحِْت,law 2iysiiruu 2ijreek fooq wraasak lata7at,law ysiiruu 2ijreek fooq wusata7ak wataras,False,44,42,40-49,40-49,levanti_harakat_prediction
يَخُوْن,ykhawwin,ykhawwin,True,7,8,0-9,0-9,levanti_harakat_prediction
اِفْرُم,2ufrum,2ifrim,False,7,6,0-9,0-9,levanti_harakat_prediction
يِسْتَمُوت,yistamwit,yistamwit,True,10,9,10-19,0-9,levanti_harakat_prediction
يُورُور,ywarwir,ywarwir,True,7,7,0-9,0-9,levanti_harakat_prediction
فُوْح,fuu7,fawwi7,False,5,4,0-9,0-9,levanti_harakat_prediction
اِتْدَاقَق,2iddaaqaq,2iddaaqaq,True,10,9,10-19,0-9,levanti_harakat_prediction
مَنَام,manaam,manaam,True,6,6,0-9,0-9,levanti_harakat_prediction
حَقَّق,7aqqiq,7aqqaq,False,6,6,0-9,0-9,levanti_harakat_prediction
اِحْصُرّ,2u7sur,2i7sar,False,8,6,0-9,0-9,levanti_harakat_prediction
تْمَنْكَر,tmankar,tmankar,True,9,7,0-9,0-9,levanti_harakat_prediction
طَايِح,taayi7,taayi7,True,6,6,0-9,0-9,levanti_harakat_prediction
شَوَّافَة,shawwaafe,shawwaafe,True,9,9,0-9,0-9,levanti_harakat_prediction
مِطْلَاع,mutlaa3,mutalaa3,False,8,7,0-9,0-9,levanti_harakat_prediction
طْرَاحَة,turraa7a,tarraa7a,False,8,8,0-9,0-9,levanti_harakat_prediction
مَدَاخِل,madaakhil,madaakhil,True,8,9,0-9,0-9,levanti_harakat_prediction
دَبَّر,dabbir,dabbar,False,6,6,0-9,0-9,levanti_harakat_prediction
